#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
13361162,7,7.375,0.156,7,8,-69,5180,GoogleWiFi_AP03,1
13361551,7,7.024,0.31,7,8,-68,5180,GoogleWiFi_AP03,1
13361959,7,7.17,0.358,7,8,-67,5180,GoogleWiFi_AP03,1
13362363,7,7.903,0.697,7,8,-65,5180,GoogleWiFi_AP03,1
13362746,7,7.287,0.256,7,8,-69,5180,GoogleWiFi_AP03,1
13363154,7,7.17,0.304,7,8,-72,5180,GoogleWiFi_AP03,1
13363559,7,6.35,0.765,7,8,-70,5180,GoogleWiFi_AP03,1
13363966,7,7.405,0.122,7,8,-63,5180,GoogleWiFi_AP03,1
13364350,7,7.327,0.161,7,8,-66,5180,GoogleWiFi_AP03,1
13364733,7,7.317,0.188,7,8,-68,5180,GoogleWiFi_AP03,1
13365113,7,7.522,0.14,7,8,-68,5180,GoogleWiFi_AP03,1
13365497,7,7.581,0.125,7,8,-69,5180,GoogleWiFi_AP03,1
13365884,7,7.717,0.158,7,8,-71,5180,GoogleWiFi_AP03,1
13366269,7,7.717,0.107,7,8,-72,5180,GoogleWiFi_AP03,1
13366676,7,7.561,0.208,7,8,-69,5180,GoogleWiFi_AP03,1
13367082,7,6.897,0.43,7,8,-67,5180,GoogleWiFi_AP03,1
13367464,7,7.287,0.188,7,8,-67,5180,GoogleWiFi_AP03,1
13367850,7,7.639,0.209,7,8,-68,5180,GoogleWiFi_AP03,1
13368237,7,7.288,0.403,7,8,-70,5180,GoogleWiFi_AP03,1
13368642,7,7.209,0.586,7,8,-70,5180,GoogleWiFi_AP03,1
13369045,7,8.264,1.348,7,8,-72,5180,GoogleWiFi_AP03,1
13369451,7,6.272,2.026,7,8,-75,5180,GoogleWiFi_AP03,1
13369860,7,7.522,0.14,7,8,-69,5180,GoogleWiFi_AP03,1
13370256,7,5.91,1.116,7,8,-75,5180,GoogleWiFi_AP03,1
13370647,7,7.581,0.177,7,8,-68,5180,GoogleWiFi_AP03,1
13371032,7,7.873,0.273,7,8,-68,5180,GoogleWiFi_AP03,1
13371416,7,8.03,0.146,7,8,-68,5180,GoogleWiFi_AP03,1
13371816,7,7.229,0.312,7,8,-71,5180,GoogleWiFi_AP03,1
13372206,7,7.639,0.104,7,8,-68,5180,GoogleWiFi_AP03,1
13372615,7,7.522,0.165,7,8,-70,5180,GoogleWiFi_AP03,1
13373020,7,7.346,0.241,7,8,-71,5180,GoogleWiFi_AP03,1
13373419,7,6.848,0.448,7,8,-72,5180,GoogleWiFi_AP03,1
13373821,7,7.229,0.25,7,8,-70,5180,GoogleWiFi_AP03,1
13374207,7,8.43,0.282,7,8,-71,5180,GoogleWiFi_AP03,1
13374615,7,8.166,0.276,7,8,-74,5180,GoogleWiFi_AP03,1
13374996,7,8.499,0.355,7,8,-74,5180,GoogleWiFi_AP03,1
13375396,7,6.321,0.772,7,8,-74,5180,GoogleWiFi_AP03,1
13375800,7,6.438,0.626,7,8,-73,5180,GoogleWiFi_AP03,1
13376210,7,5.823,1.114,7,8,-76,5180,GoogleWiFi_AP03,1
13376619,7,9.084,0.883,7,8,-70,5180,GoogleWiFi_AP03,1
13377030,7,7.786,1.196,7,8,-68,5180,GoogleWiFi_AP03,1
13377424,7,7.668,0.73,7,8,-68,5180,GoogleWiFi_AP03,1
13377832,7,7.522,0.125,7,8,-68,5180,GoogleWiFi_AP03,1
13378235,7,7.522,0.131,7,8,-68,5180,GoogleWiFi_AP03,1
13378641,7,7.678,0.18,7,8,-68,5180,GoogleWiFi_AP03,1
13379039,7,7.756,0.104,7,8,-69,5180,GoogleWiFi_AP03,1
13379441,7,7.668,0.182,7,8,-69,5180,GoogleWiFi_AP03,1
13379845,7,7.844,0.577,7,8,-69,5180,GoogleWiFi_AP03,1
13380249,7,7.873,0.51,7,8,-72,5180,GoogleWiFi_AP03,1
13380655,7,7.581,0.48,7,8,-71,5180,GoogleWiFi_AP03,1
13381057,7,7.903,0.363,7,8,-69,5180,GoogleWiFi_AP03,1
13381462,7,7.483,0.593,7,8,-69,5180,GoogleWiFi_AP03,1
13381862,7,7.961,0.379,7,8,-71,5180,GoogleWiFi_AP03,1
13382261,7,7.815,0.441,7,8,-70,5180,GoogleWiFi_AP03,1
13382643,7,8.108,0.548,7,8,-71,5180,GoogleWiFi_AP03,1
13383028,7,9.397,0.683,7,8,-70,5180,GoogleWiFi_AP03,1
13383423,7,9.241,0.751,7,8,-69,5180,GoogleWiFi_AP03,1
13383835,7,7.815,0.381,7,8,-64,5180,GoogleWiFi_AP03,1
13384244,7,7.668,0.15,7,8,-69,5180,GoogleWiFi_AP03,1
13384648,7,7.698,0.215,7,8,-69,5180,GoogleWiFi_AP03,1
13385051,7,7.444,0.584,7,8,-68,5180,GoogleWiFi_AP03,1
13385456,7,7.952,0.722,7,8,-68,5180,GoogleWiFi_AP03,1
13385861,7,8.137,0.351,7,8,-69,5180,GoogleWiFi_AP03,1
13386268,7,7.903,0.448,7,8,-63,5180,GoogleWiFi_AP03,1
13386653,7,8.313,0.573,7,8,-69,5180,GoogleWiFi_AP03,1
13387064,7,8.049,0.628,7,8,-69,5180,GoogleWiFi_AP03,1
13387450,7,9.045,0.588,7,8,-70,5180,GoogleWiFi_AP03,1
13387833,7,9.016,0.747,7,8,-70,5180,GoogleWiFi_AP03,1
13388248,7,8.254,0.421,7,8,-70,5180,GoogleWiFi_AP03,1
13388634,7,7.708,0.709,7,8,-69,5180,GoogleWiFi_AP03,1
13389019,7,8.733,0.794,7,8,-71,5180,GoogleWiFi_AP03,1
13389420,7,8.733,0.629,7,8,-73,5180,GoogleWiFi_AP03,1
13389803,7,7.17,0.343,7,8,-74,5180,GoogleWiFi_AP03,1
13390186,7,7.17,0.358,7,8,-73,5180,GoogleWiFi_AP03,1
13390573,7,7.991,0.82,7,8,-76,5180,GoogleWiFi_AP03,1
13390979,7,8.547,0.245,7,8,-74,5180,GoogleWiFi_AP03,1
13391386,7,7.248,0.204,7,8,-70,5180,GoogleWiFi_AP03,1
13391773,7,7.61,1.277,7,8,-72,5180,GoogleWiFi_AP03,1
13392185,7,7.561,0.379,7,8,-65,5180,GoogleWiFi_AP03,1
13392567,7,7.6,0.342,7,8,-68,5180,GoogleWiFi_AP03,1
13392951,7,7.991,0.878,7,8,-73,5180,GoogleWiFi_AP03,1
13393343,7,7.551,0.158,7,8,-73,5180,GoogleWiFi_AP03,1
13393734,7,7.522,0.217,7,8,-68,5180,GoogleWiFi_AP03,1
13394143,7,7.668,1.041,7,8,-73,5180,GoogleWiFi_AP03,1
13394552,7,6.194,0.889,7,8,-70,5180,GoogleWiFi_AP03,1
13394958,7,7.053,0.359,7,8,-68,5180,GoogleWiFi_AP03,1
13395359,7,7.082,0.389,7,8,-68,5180,GoogleWiFi_AP03,1
13395765,7,7.024,0.329,7,8,-68,5180,GoogleWiFi_AP03,1
13396162,7,6.965,0.424,7,8,-68,5180,GoogleWiFi_AP03,1
13396563,7,6.936,0.404,7,8,-69,5180,GoogleWiFi_AP03,1
13396962,7,6.877,0.429,7,8,-68,5180,GoogleWiFi_AP03,1
13397362,7,6.877,0.378,7,8,-68,5180,GoogleWiFi_AP03,1
13397763,7,6.76,0.47,7,8,-68,5180,GoogleWiFi_AP03,1
13398147,7,7.014,0.328,7,8,-68,5180,GoogleWiFi_AP03,1
13398543,7,7.053,0.336,7,8,-68,5180,GoogleWiFi_AP03,1
13398929,7,6.965,0.373,7,8,-68,5180,GoogleWiFi_AP03,1
13399335,7,7.053,0.355,7,8,-68,5180,GoogleWiFi_AP03,1
13399722,7,7.112,0.3,7,8,-67,5180,GoogleWiFi_AP03,1
13400104,7,6.926,0.62,7,8,-61,5180,GoogleWiFi_AP03,1
13400485,7,6.994,0.266,7,8,-68,5180,GoogleWiFi_AP03,1
13400890,7,7.082,0.234,7,8,-68,5180,GoogleWiFi_AP03,1
13401274,7,7.346,0.21,7,8,-68,5180,GoogleWiFi_AP03,1
13401656,7,6.731,0.691,7,8,-69,5180,GoogleWiFi_AP03,1
13402034,7,7.639,1.958,7,8,-75,5180,GoogleWiFi_AP03,1
13402434,7,9.22,1.193,7,8,-69,5180,GoogleWiFi_AP03,1
13402838,7,8.889,0.903,7,8,-73,5180,GoogleWiFi_AP03,1
13403223,7,7.131,1.198,7,8,-75,5180,GoogleWiFi_AP03,1
13403605,7,9.358,0.575,7,8,-73,5180,GoogleWiFi_AP03,1
13403990,7,8.987,0.236,7,8,-75,5180,GoogleWiFi_AP03,1
13404378,7,6.057,1.218,7,8,-73,5180,GoogleWiFi_AP03,1
13404761,7,7.17,1.446,7,8,-74,5180,GoogleWiFi_AP03,1
13405145,7,6.526,1.108,7,8,-73,5180,GoogleWiFi_AP03,1
13405530,7,6.809,1.535,7,8,-72,5180,GoogleWiFi_AP03,1
13405931,7,6.995,1.442,7,8,-74,5180,GoogleWiFi_AP03,1
13406315,7,5.793,1.154,7,8,-72,5180,GoogleWiFi_AP03,1
13406725,7,5.911,1.152,7,8,-72,5180,GoogleWiFi_AP03,1
13407117,7,5.852,1.344,7,8,-73,5180,GoogleWiFi_AP03,1
13407489,7,5.842,1.583,7,8,-74,5180,GoogleWiFi_AP03,1
13407891,7,6.437,1.336,7,8,-67,5180,GoogleWiFi_AP03,1
13408298,7,6.233,1.087,7,8,-70,5180,GoogleWiFi_AP03,1
13408686,7,7.639,1.23,7,8,-73,5180,GoogleWiFi_AP03,1
13409068,7,9.241,0.305,7,8,-74,5180,GoogleWiFi_AP03,1
13409449,7,9.133,0.198,7,8,-76,5180,GoogleWiFi_AP03,1
13409853,7,9.25,0.17,7,8,-77,5180,GoogleWiFi_AP03,1
13410243,7,6.168,1.697,7,8,-75,5180,GoogleWiFi_AP03,1
13410647,7,7.17,1.575,7,8,-71,5180,GoogleWiFi_AP03,1
13411055,7,5.998,1.455,7,8,-73,5180,GoogleWiFi_AP03,1
13411450,7,7.141,1.343,7,8,-72,5180,GoogleWiFi_AP03,1
13411832,7,7.873,1.492,7,8,-72,5180,GoogleWiFi_AP03,1
13412222,7,9.006,0.351,7,8,-73,5180,GoogleWiFi_AP03,1
13412627,7,9.397,0.286,7,8,-67,5180,GoogleWiFi_AP03,1
13413005,7,9.592,0.192,7,8,-75,5180,GoogleWiFi_AP03,1
13413380,7,9.202,0.253,7,8,-75,5180,GoogleWiFi_AP03,1
13413764,7,9.006,0.387,7,8,-74,5180,GoogleWiFi_AP03,1
13414157,7,9.123,0.318,7,8,-74,5180,GoogleWiFi_AP03,1
13414537,7,8.889,0.512,7,8,-71,5180,GoogleWiFi_AP03,1
13414921,7,7.756,0.719,7,8,-70,5180,GoogleWiFi_AP03,1
13415303,7,8.166,0.363,7,8,-69,5180,GoogleWiFi_AP03,1
13415703,7,8.147,1.46,7,8,-73,5180,GoogleWiFi_AP03,1
13416111,7,7.17,0.673,7,8,-70,5180,GoogleWiFi_AP03,1
13416517,7,9.475,0.412,7,8,-75,5180,GoogleWiFi_AP03,1
13416921,7,8.84,0.476,7,8,-74,5180,GoogleWiFi_AP03,1
13417327,7,6.907,0.581,7,8,-72,5180,GoogleWiFi_AP03,1
13417733,7,5.94,1.033,7,8,-73,5180,GoogleWiFi_AP03,1
13418140,7,6.76,0.515,7,8,-69,5180,GoogleWiFi_AP03,1
13418525,7,7.317,0.214,7,8,-68,5180,GoogleWiFi_AP03,1
13418910,7,7.844,1.002,7,8,-71,5180,GoogleWiFi_AP03,1
13419296,7,7.561,1.332,7,8,-72,5180,GoogleWiFi_AP03,1
13419698,7,7.581,0.81,7,8,-69,5180,GoogleWiFi_AP03,1
13420085,7,7.17,0.204,7,8,-68,5180,GoogleWiFi_AP03,1
13420488,7,7.405,0.188,7,8,-67,5180,GoogleWiFi_AP03,1
13420899,7,7.248,0.181,7,8,-70,5180,GoogleWiFi_AP03,1
13421291,7,8.03,0.519,7,8,-70,5180,GoogleWiFi_AP03,1
13421690,7,7.17,0.275,7,8,-68,5180,GoogleWiFi_AP03,1
13422085,7,6.994,0.3,7,8,-68,5180,GoogleWiFi_AP03,1
13422462,7,7.024,0.364,7,8,-68,5180,GoogleWiFi_AP03,1
13422848,7,5.823,1.255,7,8,-74,5180,GoogleWiFi_AP03,1
13423234,7,5.92,1.323,7,8,-76,5180,GoogleWiFi_AP03,1
13423622,7,5.881,1.499,7,8,-78,5180,GoogleWiFi_AP03,1
13424006,7,5.764,1.433,7,8,-76,5180,GoogleWiFi_AP03,1
13424398,7,6.438,0.967,7,8,-76,5180,GoogleWiFi_AP03,1
13424782,7,6.546,0.858,7,8,-73,5180,GoogleWiFi_AP03,1
