#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
12179563,2,1.868,0.619,7,8,-53,5180,GoogleWiFi_AP03,1
12179945,2,1.985,0.641,7,8,-51,5180,GoogleWiFi_AP03,1
12180347,2,1.721,0.637,7,8,-53,5180,GoogleWiFi_AP03,1
12180728,2,1.545,0.796,7,8,-55,5180,GoogleWiFi_AP03,1
12181105,2,1.721,0.64,7,8,-50,5180,GoogleWiFi_AP03,1
12181484,2,1.721,0.718,7,8,-51,5180,GoogleWiFi_AP03,1
12181893,2,1.633,0.638,7,8,-53,5180,GoogleWiFi_AP03,1
12182279,2,1.838,0.633,7,8,-51,5180,GoogleWiFi_AP03,1
12182663,2,1.75,0.597,7,8,-53,5180,GoogleWiFi_AP03,1
12183047,2,1.78,0.743,7,8,-50,5180,GoogleWiFi_AP03,1
12183430,2,1.838,0.59,7,8,-54,5180,GoogleWiFi_AP03,1
12183831,2,1.809,0.675,7,8,-51,5180,GoogleWiFi_AP03,1
12184215,2,1.897,0.61,7,8,-51,5180,GoogleWiFi_AP03,1
12184602,2,1.819,0.629,7,8,-52,5180,GoogleWiFi_AP03,1
12184984,2,1.956,0.57,7,8,-51,5180,GoogleWiFi_AP03,1
12185389,2,1.78,0.67,7,8,-50,5180,GoogleWiFi_AP03,1
12185799,2,1.956,0.518,7,8,-51,5180,GoogleWiFi_AP03,1
12186182,2,1.633,0.619,7,8,-54,5180,GoogleWiFi_AP03,1
12186570,2,1.575,0.67,7,8,-52,5180,GoogleWiFi_AP03,1
12186957,2,1.428,0.734,7,8,-53,5180,GoogleWiFi_AP03,1
12187349,2,1.457,0.616,7,8,-48,5180,GoogleWiFi_AP03,1
12187730,2,1.633,0.685,7,8,-53,5180,GoogleWiFi_AP03,1
12188114,2,1.721,0.573,7,8,-51,5180,GoogleWiFi_AP03,1
12188503,2,1.692,0.593,7,8,-53,5180,GoogleWiFi_AP03,1
12188888,2,1.897,0.451,7,8,-52,5180,GoogleWiFi_AP03,1
12189289,2,1.78,0.604,7,8,-52,5180,GoogleWiFi_AP03,1
12189691,2,1.692,0.59,7,8,-52,5180,GoogleWiFi_AP03,1
12190099,2,1.75,0.635,7,8,-51,5180,GoogleWiFi_AP03,1
12190493,2,1.78,0.647,7,8,-52,5180,GoogleWiFi_AP03,1
12190896,2,1.662,0.683,7,8,-51,5180,GoogleWiFi_AP03,1
12191299,2,1.575,0.82,7,8,-51,5180,GoogleWiFi_AP03,1
12191700,2,1.604,0.768,7,8,-52,5180,GoogleWiFi_AP03,1
12192104,2,1.75,0.584,7,8,-52,5180,GoogleWiFi_AP03,1
12192508,2,1.692,0.513,7,8,-52,5180,GoogleWiFi_AP03,1
12192912,2,1.487,0.634,7,8,-53,5180,GoogleWiFi_AP03,1
12193296,2,1.604,0.62,7,8,-53,5180,GoogleWiFi_AP03,1
12193683,2,1.809,0.504,7,8,-51,5180,GoogleWiFi_AP03,1
12194093,2,1.809,0.463,7,8,-51,5180,GoogleWiFi_AP03,1
12194503,2,1.926,0.484,7,8,-51,5180,GoogleWiFi_AP03,1
12194913,2,1.838,0.459,7,8,-52,5180,GoogleWiFi_AP03,1
12195322,2,1.985,0.354,7,8,-52,5180,GoogleWiFi_AP03,1
12195729,2,1.868,0.449,7,8,-52,5180,GoogleWiFi_AP03,1
12196130,2,1.926,0.459,7,8,-52,5180,GoogleWiFi_AP03,1
12196526,2,1.897,0.46,7,8,-52,5180,GoogleWiFi_AP03,1
12196907,2,1.926,0.437,7,8,-51,5180,GoogleWiFi_AP03,1
12197289,2,1.809,0.576,7,8,-51,5180,GoogleWiFi_AP03,1
12197675,2,1.633,0.558,7,8,-51,5180,GoogleWiFi_AP03,1
12198086,2,1.575,0.664,7,8,-51,5180,GoogleWiFi_AP03,1
12198496,2,1.516,0.794,7,8,-53,5180,GoogleWiFi_AP03,1
12198906,2,1.516,0.701,7,8,-52,5180,GoogleWiFi_AP03,1
12199317,2,1.75,0.58,7,8,-51,5180,GoogleWiFi_AP03,1
12199725,2,1.692,0.615,7,8,-53,5180,GoogleWiFi_AP03,1
12200134,2,1.692,0.606,7,8,-52,5180,GoogleWiFi_AP03,1
12200544,2,1.78,0.638,7,8,-53,5180,GoogleWiFi_AP03,1
12200954,2,1.838,0.474,7,8,-54,5180,GoogleWiFi_AP03,1
12201364,2,1.633,0.701,7,8,-55,5180,GoogleWiFi_AP03,1
12201777,2,1.487,0.765,7,8,-53,5180,GoogleWiFi_AP03,1
12202180,2,1.604,0.765,7,8,-52,5180,GoogleWiFi_AP03,1
12202580,2,1.545,0.776,7,8,-53,5180,GoogleWiFi_AP03,1
12202986,2,1.633,0.679,7,8,-53,5180,GoogleWiFi_AP03,1
12203387,2,1.721,0.602,7,8,-53,5180,GoogleWiFi_AP03,1
12203790,2,1.809,0.552,7,8,-53,5180,GoogleWiFi_AP03,1
12204194,2,1.78,0.579,7,8,-52,5180,GoogleWiFi_AP03,1
12204597,2,1.897,0.424,7,8,-53,5180,GoogleWiFi_AP03,1
12205005,2,1.809,0.533,7,8,-53,5180,GoogleWiFi_AP03,1
12205390,2,1.78,0.454,7,8,-52,5180,GoogleWiFi_AP03,1
12205790,2,1.897,0.434,7,8,-52,5180,GoogleWiFi_AP03,1
12206176,2,1.956,0.459,7,8,-52,5180,GoogleWiFi_AP03,1
12206586,2,1.867,0.431,7,8,-53,5180,GoogleWiFi_AP03,1
12206996,2,1.867,0.689,7,8,-47,5180,GoogleWiFi_AP03,1
12207388,2,1.428,0.817,7,8,-55,5180,GoogleWiFi_AP03,1
12207772,2,1.78,0.59,7,8,-52,5180,GoogleWiFi_AP03,1
12208180,2,1.926,0.447,7,8,-51,5180,GoogleWiFi_AP03,1
12208564,2,1.692,0.65,7,8,-53,5180,GoogleWiFi_AP03,1
12208947,2,1.78,0.59,7,8,-51,5180,GoogleWiFi_AP03,1
12209332,2,1.809,0.651,7,8,-51,5180,GoogleWiFi_AP03,1
12209742,2,1.545,0.683,7,8,-53,5180,GoogleWiFi_AP03,1
12210128,2,1.487,0.751,7,8,-54,5180,GoogleWiFi_AP03,1
12210513,2,1.75,0.609,7,8,-52,5180,GoogleWiFi_AP03,1
12210898,2,1.78,0.59,7,8,-52,5180,GoogleWiFi_AP03,1
12211283,2,1.75,0.558,7,8,-51,5180,GoogleWiFi_AP03,1
12211686,2,1.838,0.605,7,8,-51,5180,GoogleWiFi_AP03,1
12212071,2,1.692,0.667,7,8,-51,5180,GoogleWiFi_AP03,1
12212456,2,1.75,0.732,7,8,-51,5180,GoogleWiFi_AP03,1
12212840,2,1.868,0.562,7,8,-51,5180,GoogleWiFi_AP03,1
12213246,2,1.721,0.668,7,8,-51,5180,GoogleWiFi_AP03,1
12213630,2,1.75,0.595,7,8,-53,5180,GoogleWiFi_AP03,1
12214015,2,1.809,0.637,7,8,-53,5180,GoogleWiFi_AP03,1
12214399,2,1.78,0.635,7,8,-50,5180,GoogleWiFi_AP03,1
