#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
11952765,1,0.842,0.28,7,8,-45,5180,GoogleWiFi_AP03,1
11953157,1,0.666,0.088,7,8,-47,5180,GoogleWiFi_AP03,1
11953542,1,0.989,0.132,7,8,-45,5180,GoogleWiFi_AP03,1
11953930,1,0.901,0.098,7,8,-45,5180,GoogleWiFi_AP03,1
11954328,1,0.871,0.162,7,8,-46,5180,GoogleWiFi_AP03,1
11954717,1,0.628,0.341,7,8,-46,5180,GoogleWiFi_AP03,1
11955098,1,0.666,0.362,7,8,-45,5180,GoogleWiFi_AP03,1
11955479,1,0.549,0.384,7,8,-46,5180,GoogleWiFi_AP03,1
11955885,1,0.725,0.549,7,8,-45,5180,GoogleWiFi_AP03,1
11956264,1,-0.133,0.515,7,8,-47,5180,GoogleWiFi_AP03,1
11956649,1,0.1,0.4,7,8,-45,5180,GoogleWiFi_AP03,1
11957033,1,0.256,0.202,7,8,-45,5180,GoogleWiFi_AP03,1
11957444,1,0.784,0.217,7,8,-45,5180,GoogleWiFi_AP03,1
11957830,1,0.784,0.136,7,8,-45,5180,GoogleWiFi_AP03,1
11958218,1,0.784,0.149,7,8,-45,5180,GoogleWiFi_AP03,1
11958610,1,0.862,0.131,7,8,-45,5180,GoogleWiFi_AP03,1
11958997,1,0.608,0.28,7,8,-46,5180,GoogleWiFi_AP03,1
11959384,1,0.696,0.233,7,8,-46,5180,GoogleWiFi_AP03,1
11959768,1,0.725,0.162,7,8,-46,5180,GoogleWiFi_AP03,1
11960171,1,0.373,0.341,7,8,-45,5180,GoogleWiFi_AP03,1
11960557,1,0.803,0.106,7,8,-47,5180,GoogleWiFi_AP03,1
11960940,1,0.53,0.116,7,8,-46,5180,GoogleWiFi_AP03,1
11961326,1,0.412,0.296,7,8,-46,5180,GoogleWiFi_AP03,1
11961710,1,0.754,0.059,7,8,-46,5180,GoogleWiFi_AP03,1
11962108,1,0.569,0.146,7,8,-45,5180,GoogleWiFi_AP03,1
11962493,1,0.891,0.164,7,8,-46,5180,GoogleWiFi_AP03,1
11962877,1,0.871,0.149,7,8,-45,5180,GoogleWiFi_AP03,1
11963260,1,0.608,0.353,7,8,-46,5180,GoogleWiFi_AP03,1
11963668,1,0.998,0.054,7,8,-46,5180,GoogleWiFi_AP03,1
11964055,1,0.666,0.573,7,8,-46,5180,GoogleWiFi_AP03,1
11964442,1,0.696,0.734,7,8,-45,5180,GoogleWiFi_AP03,1
11964829,1,0.871,0.587,7,8,-46,5180,GoogleWiFi_AP03,1
11965215,1,0.784,0.499,7,8,-46,5180,GoogleWiFi_AP03,1
11965599,1,0.754,0.197,7,8,-47,5180,GoogleWiFi_AP03,1
11965986,1,0.784,0.362,7,8,-46,5180,GoogleWiFi_AP03,1
11966383,1,0.842,0.613,7,8,-45,5180,GoogleWiFi_AP03,1
11966778,1,0.666,0.573,7,8,-46,5180,GoogleWiFi_AP03,1
11967164,1,0.784,0.499,7,8,-45,5180,GoogleWiFi_AP03,1
11967551,1,0.871,0.479,7,8,-45,5180,GoogleWiFi_AP03,1
11967949,1,0.93,0.46,7,8,-46,5180,GoogleWiFi_AP03,1
11968329,1,1.018,0.083,7,8,-46,5180,GoogleWiFi_AP03,1
11968715,1,0.784,0.174,7,8,-47,5180,GoogleWiFi_AP03,1
11969101,1,0.725,0.171,7,8,-48,5180,GoogleWiFi_AP03,1
11969504,1,0.579,0.29,7,8,-48,5180,GoogleWiFi_AP03,1
11969888,1,0.901,0.376,7,8,-45,5180,GoogleWiFi_AP03,1
11970278,1,0.871,0.871,7,8,-46,5180,GoogleWiFi_AP03,1
11970660,1,0.784,0.457,7,8,-45,5180,GoogleWiFi_AP03,1
11971067,1,0.813,0.333,7,8,-46,5180,GoogleWiFi_AP03,1
11971451,1,0.813,0.385,7,8,-46,5180,GoogleWiFi_AP03,1
11971835,1,0.725,0.393,7,8,-45,5180,GoogleWiFi_AP03,1
11972225,1,0.813,0.39,7,8,-45,5180,GoogleWiFi_AP03,1
11972615,1,0.813,0.462,7,8,-46,5180,GoogleWiFi_AP03,1
11973004,1,0.901,0.538,7,8,-46,5180,GoogleWiFi_AP03,1
11973385,1,0.725,0.529,7,8,-46,5180,GoogleWiFi_AP03,1
11973776,1,1.135,0.305,7,8,-46,5180,GoogleWiFi_AP03,1
11974156,1,0.784,0.4,7,8,-47,5180,GoogleWiFi_AP03,1
11974540,1,0.93,0.257,7,8,-47,5180,GoogleWiFi_AP03,1
11974926,1,1.077,0.398,7,8,-47,5180,GoogleWiFi_AP03,1
11975326,1,1.047,0.483,7,8,-46,5180,GoogleWiFi_AP03,1
11975712,1,0.989,0.508,7,8,-46,5180,GoogleWiFi_AP03,1
11976099,1,0.93,0.584,7,8,-46,5180,GoogleWiFi_AP03,1
11976504,1,0.959,0.568,7,8,-46,5180,GoogleWiFi_AP03,1
11976885,1,0.959,0.59,7,8,-46,5180,GoogleWiFi_AP03,1
11977292,1,0.901,0.538,7,8,-46,5180,GoogleWiFi_AP03,1
11977679,1,0.754,0.49,7,8,-46,5180,GoogleWiFi_AP03,1
11978065,1,0.833,0.426,7,8,-46,5180,GoogleWiFi_AP03,1
11978452,1,0.608,0.529,7,8,-46,5180,GoogleWiFi_AP03,1
11978837,1,0.959,0.472,7,8,-46,5180,GoogleWiFi_AP03,1
11979242,1,0.92,0.089,7,8,-46,5180,GoogleWiFi_AP03,1
11979616,1,0.491,0.336,7,8,-48,5180,GoogleWiFi_AP03,1
11980016,1,0.608,0.248,7,8,-48,5180,GoogleWiFi_AP03,1
11980400,1,0.491,0.296,7,8,-47,5180,GoogleWiFi_AP03,1
