#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
13663657,8,7.346,0.21,7,8,-62,5180,GoogleWiFi_AP03,1
13664017,8,7.434,0.188,7,8,-58,5180,GoogleWiFi_AP03,1
13664391,8,7.366,0.169,7,8,-61,5180,GoogleWiFi_AP03,1
13664775,8,7.024,0.107,7,8,-66,5180,GoogleWiFi_AP03,1
13665156,8,7.258,0.211,7,8,-63,5180,GoogleWiFi_AP03,1
13665535,8,7.209,0.148,7,8,-62,5180,GoogleWiFi_AP03,1
13665913,8,7.024,0.264,7,8,-65,5180,GoogleWiFi_AP03,1
13666291,8,7.434,1.168,7,8,-62,5180,GoogleWiFi_AP03,1
13666678,8,7.229,0.092,7,8,-62,5180,GoogleWiFi_AP03,1
13667069,8,7.678,0.765,7,8,-57,5180,GoogleWiFi_AP03,1
13667447,8,7.483,0.31,7,8,-61,5180,GoogleWiFi_AP03,1
13667827,8,7.248,0.129,7,8,-61,5180,GoogleWiFi_AP03,1
13668234,8,7.287,0.141,7,8,-61,5180,GoogleWiFi_AP03,1
13668610,8,7.248,0.14,7,8,-63,5180,GoogleWiFi_AP03,1
13669003,8,7.248,0.096,7,8,-63,5180,GoogleWiFi_AP03,1
13669399,8,7.327,0.151,7,8,-62,5180,GoogleWiFi_AP03,1
13669782,8,7.17,0.27,7,8,-63,5180,GoogleWiFi_AP03,1
13670166,8,7.366,0.8,7,8,-63,5180,GoogleWiFi_AP03,1
13670549,8,7.626,1.54,7,8,-69,5180,GoogleWiFi_AP03,1
13670932,8,6.975,0.374,7,8,-72,5180,GoogleWiFi_AP03,1
13671315,8,6.858,0.343,7,8,-67,5180,GoogleWiFi_AP03,1
13671724,8,7.053,0.192,7,8,-64,5180,GoogleWiFi_AP03,1
13672109,8,7.092,0.139,7,8,-65,5180,GoogleWiFi_AP03,1
13672496,8,7.131,0.351,7,8,-64,5180,GoogleWiFi_AP03,1
13672899,8,7.522,0.472,7,8,-66,5180,GoogleWiFi_AP03,1
13673289,8,7.053,0.294,7,8,-71,5180,GoogleWiFi_AP03,1
13673675,8,6.907,0.088,7,8,-70,5180,GoogleWiFi_AP03,1
13674059,8,6.936,0.206,7,8,-65,5180,GoogleWiFi_AP03,1
13674444,8,7.092,0.095,7,8,-63,5180,GoogleWiFi_AP03,1
13674841,8,7.092,0.067,7,8,-62,5180,GoogleWiFi_AP03,1
13675238,8,7.17,0.047,7,8,-62,5180,GoogleWiFi_AP03,1
13675641,8,7.053,0.159,7,8,-62,5180,GoogleWiFi_AP03,1
13676042,8,6.936,0.085,7,8,-66,5180,GoogleWiFi_AP03,1
13676453,8,7.131,1.312,7,8,-66,5180,GoogleWiFi_AP03,1
13676860,8,7.014,0.307,7,8,-71,5180,GoogleWiFi_AP03,1
13677247,8,7.17,0.305,7,8,-71,5180,GoogleWiFi_AP03,1
13677653,8,7.131,0.247,7,8,-68,5180,GoogleWiFi_AP03,1
13678059,8,7.014,0.262,7,8,-65,5180,GoogleWiFi_AP03,1
13678462,8,7.131,0.242,7,8,-63,5180,GoogleWiFi_AP03,1
13678868,8,7.434,0.186,7,8,-64,5180,GoogleWiFi_AP03,1
13679274,8,7.639,0.958,7,8,-60,5180,GoogleWiFi_AP03,1
13679660,8,7.493,0.182,7,8,-60,5180,GoogleWiFi_AP03,1
13680061,8,7.756,0.715,7,8,-63,5180,GoogleWiFi_AP03,1
13680447,8,7.327,1.146,7,8,-69,5180,GoogleWiFi_AP03,1
13680833,8,7.248,0.263,7,8,-69,5180,GoogleWiFi_AP03,1
13681237,8,7.483,1.039,7,8,-67,5180,GoogleWiFi_AP03,1
13681619,8,7.375,1.144,7,8,-62,5180,GoogleWiFi_AP03,1
13682002,8,7.444,0.336,7,8,-60,5180,GoogleWiFi_AP03,1
13682407,8,7.717,1.196,7,8,-65,5180,GoogleWiFi_AP03,1
13682813,8,7.561,1.384,7,8,-65,5180,GoogleWiFi_AP03,1
13683198,8,9.28,0.249,7,8,-63,5180,GoogleWiFi_AP03,1
13683582,8,7.756,0.964,7,8,-63,5180,GoogleWiFi_AP03,1
13683972,8,7.834,0.984,7,8,-63,5180,GoogleWiFi_AP03,1
13684354,8,7.678,1.013,7,8,-64,5180,GoogleWiFi_AP03,1
13684738,8,7.639,1.232,7,8,-63,5180,GoogleWiFi_AP03,1
13685122,8,7.834,0.228,7,8,-61,5180,GoogleWiFi_AP03,1
13685516,8,7.492,0.105,7,8,-61,5180,GoogleWiFi_AP03,1
13685903,8,7.522,0.173,7,8,-60,5180,GoogleWiFi_AP03,1
13686287,8,7.444,0.212,7,8,-60,5180,GoogleWiFi_AP03,1
13686671,8,7.493,0.978,7,8,-60,5180,GoogleWiFi_AP03,1
13687054,8,7.375,1.161,7,8,-61,5180,GoogleWiFi_AP03,1
13687444,8,7.346,0.902,7,8,-60,5180,GoogleWiFi_AP03,1
13687848,8,7.834,0.575,7,8,-60,5180,GoogleWiFi_AP03,1
13688241,8,7.2,1.05,7,8,-64,5180,GoogleWiFi_AP03,1
13688641,8,7.346,0.185,7,8,-64,5180,GoogleWiFi_AP03,1
13689021,8,7.141,0.392,7,8,-62,5180,GoogleWiFi_AP03,1
13689426,8,7.112,1.203,7,8,-67,5180,GoogleWiFi_AP03,1
13689810,8,7.366,1.062,7,8,-68,5180,GoogleWiFi_AP03,1
13690201,8,7.366,0.123,7,8,-66,5180,GoogleWiFi_AP03,1
13690588,8,6.975,0.163,7,8,-64,5180,GoogleWiFi_AP03,1
13690975,8,7.327,1.135,7,8,-66,5180,GoogleWiFi_AP03,1
13691380,8,7.248,1.16,7,8,-67,5180,GoogleWiFi_AP03,1
13691780,8,7.327,1.063,7,8,-70,5180,GoogleWiFi_AP03,1
13692181,8,7.082,0.267,7,8,-69,5180,GoogleWiFi_AP03,1
13692558,8,7.229,0.145,7,8,-68,5180,GoogleWiFi_AP03,1
13692941,8,7.522,0.753,7,8,-69,5180,GoogleWiFi_AP03,1
13693346,8,7.639,0.945,7,8,-68,5180,GoogleWiFi_AP03,1
13693735,8,7.522,1.007,7,8,-68,5180,GoogleWiFi_AP03,1
13694135,8,7.366,1.171,7,8,-67,5180,GoogleWiFi_AP03,1
13694519,8,7.112,0.157,7,8,-65,5180,GoogleWiFi_AP03,1
13694900,8,7.404,0.25,7,8,-57,5180,GoogleWiFi_AP03,1
13695301,8,7.053,0.125,7,8,-66,5180,GoogleWiFi_AP03,1
13695683,8,7.112,0.165,7,8,-66,5180,GoogleWiFi_AP03,1
13696069,8,7.141,0.073,7,8,-64,5180,GoogleWiFi_AP03,1
13696455,8,7.17,0.147,7,8,-63,5180,GoogleWiFi_AP03,1
13696838,8,7.258,0.148,7,8,-64,5180,GoogleWiFi_AP03,1
13697245,8,7.483,0.894,7,8,-65,5180,GoogleWiFi_AP03,1
13697653,8,7.209,1.289,7,8,-65,5180,GoogleWiFi_AP03,1
