#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
14522729,11,10.295,1.108,7,8,-70,5180,GoogleWiFi_AP03,1
14523109,11,10.481,0.099,7,8,-72,5180,GoogleWiFi_AP03,1
14523512,11,10.012,0.418,7,8,-65,5180,GoogleWiFi_AP03,1
14523911,11,10.422,1.065,7,8,-74,5180,GoogleWiFi_AP03,1
14524315,11,10.305,0.931,7,8,-67,5180,GoogleWiFi_AP03,1
14524717,11,10.491,0.97,7,8,-69,5180,GoogleWiFi_AP03,1
14525113,11,10.999,0.475,7,8,-72,5180,GoogleWiFi_AP03,1
14525492,11,10.647,1.089,7,8,-67,5180,GoogleWiFi_AP03,1
14525872,11,10.295,0.477,7,8,-74,5180,GoogleWiFi_AP03,1
14526258,11,10.1,0.145,7,8,-74,5180,GoogleWiFi_AP03,1
14526661,11,10.881,0.879,7,8,-70,5180,GoogleWiFi_AP03,1
14527068,11,10.481,1.147,7,8,-73,5180,GoogleWiFi_AP03,1
14527485,11,12.532,0.097,7,8,-69,5180,GoogleWiFi_AP03,1
14527871,11,12.209,0.407,7,8,-69,5180,GoogleWiFi_AP03,1
14528274,11,10.647,0.892,7,8,-64,5180,GoogleWiFi_AP03,1
14528680,11,10.647,0.796,7,8,-72,5180,GoogleWiFi_AP03,1
14529084,11,11.916,0.52,7,8,-72,5180,GoogleWiFi_AP03,1
14529478,11,10.1,0.473,7,8,-69,5180,GoogleWiFi_AP03,1
14529881,11,10.246,0.231,7,8,-69,5180,GoogleWiFi_AP03,1
14530275,11,12.483,0.143,7,8,-69,5180,GoogleWiFi_AP03,1
14530680,11,9.924,1.23,7,8,-68,5180,GoogleWiFi_AP03,1
14531088,11,12.444,0.818,7,8,-71,5180,GoogleWiFi_AP03,1
14531495,11,10.979,0.797,7,8,-68,5180,GoogleWiFi_AP03,1
14531896,11,12.473,0.193,7,8,-70,5180,GoogleWiFi_AP03,1
14532299,11,12.18,0.41,7,8,-71,5180,GoogleWiFi_AP03,1
14532705,11,9.954,0.205,7,8,-71,5180,GoogleWiFi_AP03,1
14533082,11,10.178,0.107,7,8,-69,5180,GoogleWiFi_AP03,1
14533476,11,12.737,0.241,7,8,-69,5180,GoogleWiFi_AP03,1
14533877,11,10.569,0.878,7,8,-71,5180,GoogleWiFi_AP03,1
14534280,11,12.356,0.19,7,8,-69,5180,GoogleWiFi_AP03,1
14534687,11,10.491,1.158,7,8,-65,5180,GoogleWiFi_AP03,1
14535093,11,9.983,0.319,7,8,-70,5180,GoogleWiFi_AP03,1
14535495,11,10.041,0.159,7,8,-70,5180,GoogleWiFi_AP03,1
14535902,11,10.129,0.123,7,8,-69,5180,GoogleWiFi_AP03,1
14536283,11,10.178,0.187,7,8,-70,5180,GoogleWiFi_AP03,1
14536683,11,10.178,0.108,7,8,-70,5180,GoogleWiFi_AP03,1
14537093,11,10.569,0.554,7,8,-73,5180,GoogleWiFi_AP03,1
14537500,11,10.041,0.265,7,8,-70,5180,GoogleWiFi_AP03,1
14537900,11,10.276,1.309,7,8,-72,5180,GoogleWiFi_AP03,1
