#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
12643335,4,3.616,0.185,7,8,-62,5180,GoogleWiFi_AP03,1
12643694,4,3.596,0.164,7,8,-63,5180,GoogleWiFi_AP03,1
12644074,4,3.095,0.459,7,8,-62,5180,GoogleWiFi_AP03,1
12644460,4,3.459,0.178,7,8,-63,5180,GoogleWiFi_AP03,1
12644849,4,3.616,0.153,7,8,-59,5180,GoogleWiFi_AP03,1
12645257,4,3.498,0.173,7,8,-57,5180,GoogleWiFi_AP03,1
12645662,4,3.42,0.244,7,8,-58,5180,GoogleWiFi_AP03,1
12646046,4,3.498,0.188,7,8,-58,5180,GoogleWiFi_AP03,1
12646418,4,3.655,0.174,7,8,-58,5180,GoogleWiFi_AP03,1
12646785,4,3.694,0.14,7,8,-58,5180,GoogleWiFi_AP03,1
12647178,4,3.616,0.077,7,8,-58,5180,GoogleWiFi_AP03,1
12647559,4,3.655,0.27,7,8,-58,5180,GoogleWiFi_AP03,1
12647938,4,3.459,0.176,7,8,-58,5180,GoogleWiFi_AP03,1
12648322,4,3.499,0.122,7,8,-61,5180,GoogleWiFi_AP03,1
12648720,4,3.538,0.172,7,8,-62,5180,GoogleWiFi_AP03,1
12649120,4,3.684,0.15,7,8,-61,5180,GoogleWiFi_AP03,1
12649521,4,3.538,0.154,7,8,-61,5180,GoogleWiFi_AP03,1
12649919,4,3.625,0.099,7,8,-61,5180,GoogleWiFi_AP03,1
12650300,4,3.655,0.153,7,8,-62,5180,GoogleWiFi_AP03,1
12650698,4,3.479,0.235,7,8,-68,5180,GoogleWiFi_AP03,1
12651108,4,3.508,0.311,7,8,-65,5180,GoogleWiFi_AP03,1
12651496,4,3.186,0.265,7,8,-57,5180,GoogleWiFi_AP03,1
12651881,4,3.42,0.091,7,8,-59,5180,GoogleWiFi_AP03,1
12652265,4,3.157,0.185,7,8,-64,5180,GoogleWiFi_AP03,1
12652646,4,3.186,0.088,7,8,-63,5180,GoogleWiFi_AP03,1
12653022,4,3.157,0.138,7,8,-64,5180,GoogleWiFi_AP03,1
12653418,4,3.156,0.138,7,8,-57,5180,GoogleWiFi_AP03,1
12653790,4,3.303,0.105,7,8,-62,5180,GoogleWiFi_AP03,1
12654169,4,3.538,0.188,7,8,-58,5180,GoogleWiFi_AP03,1
12654549,4,3.479,0.141,7,8,-61,5180,GoogleWiFi_AP03,1
12654952,4,3.333,0.255,7,8,-62,5180,GoogleWiFi_AP03,1
12655342,4,3.206,0.291,7,8,-63,5180,GoogleWiFi_AP03,1
12655725,4,3.127,0.255,7,8,-65,5180,GoogleWiFi_AP03,1
12656112,4,3.186,0.207,7,8,-65,5180,GoogleWiFi_AP03,1
12656517,4,2.893,0.471,7,8,-67,5180,GoogleWiFi_AP03,1
12656915,4,3.479,0.474,7,8,-58,5180,GoogleWiFi_AP03,1
12657318,4,3.391,0.329,7,8,-62,5180,GoogleWiFi_AP03,1
12657719,4,3.157,0.134,7,8,-61,5180,GoogleWiFi_AP03,1
12658123,4,3.684,0.171,7,8,-61,5180,GoogleWiFi_AP03,1
