#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
16793347,24,23.869,0.117,7,8,-67,5180,GoogleWiFi_AP03,1
16793721,24,23.723,0.171,7,8,-67,5180,GoogleWiFi_AP03,1
16794118,24,23.723,0.175,7,8,-68,5180,GoogleWiFi_AP03,1
16794521,24,23.87,0.088,7,8,-69,5180,GoogleWiFi_AP03,1
16794903,24,23.928,0.135,7,8,-68,5180,GoogleWiFi_AP03,1
16795314,24,23.752,0.17,7,8,-68,5180,GoogleWiFi_AP03,1
16795722,24,23.84,0.11,7,8,-67,5180,GoogleWiFi_AP03,1
16796125,24,23.596,0.263,7,8,-68,5180,GoogleWiFi_AP03,1
16796508,24,23.664,0.19,7,8,-69,5180,GoogleWiFi_AP03,1
16796886,24,23.723,0.184,7,8,-69,5180,GoogleWiFi_AP03,1
16797289,24,24.006,0.248,7,8,-66,5180,GoogleWiFi_AP03,1
16797694,24,23.752,0.131,7,8,-66,5180,GoogleWiFi_AP03,1
16798101,24,23.547,0.168,7,8,-68,5180,GoogleWiFi_AP03,1
16798496,24,23.664,0.187,7,8,-68,5180,GoogleWiFi_AP03,1
16798906,24,23.606,0.143,7,8,-69,5180,GoogleWiFi_AP03,1
16799315,24,23.752,0.116,7,8,-68,5180,GoogleWiFi_AP03,1
16799703,24,23.84,0.124,7,8,-67,5180,GoogleWiFi_AP03,1
16800102,24,23.752,0.159,7,8,-62,5180,GoogleWiFi_AP03,1
16800505,24,23.635,0.269,7,8,-68,5180,GoogleWiFi_AP03,1
16800896,24,23.606,0.272,7,8,-68,5180,GoogleWiFi_AP03,1
16801297,24,23.84,0.194,7,8,-68,5180,GoogleWiFi_AP03,1
16801706,24,23.723,0.097,7,8,-67,5180,GoogleWiFi_AP03,1
16802112,24,23.694,0.132,7,8,-68,5180,GoogleWiFi_AP03,1
16802519,24,23.723,0.116,7,8,-68,5180,GoogleWiFi_AP03,1
16802922,24,23.782,0.129,7,8,-66,5180,GoogleWiFi_AP03,1
16803325,24,23.889,0.227,7,8,-67,5180,GoogleWiFi_AP03,1
16803733,24,23.635,0.221,7,8,-69,5180,GoogleWiFi_AP03,1
16804129,24,23.723,0.098,7,8,-67,5180,GoogleWiFi_AP03,1
16804538,24,23.547,0.189,7,8,-70,5180,GoogleWiFi_AP03,1
16804943,24,23.538,0.189,7,8,-68,5180,GoogleWiFi_AP03,1
16805352,24,23.782,0.205,7,8,-66,5180,GoogleWiFi_AP03,1
16805760,24,23.84,0.108,7,8,-66,5180,GoogleWiFi_AP03,1
16806162,24,23.811,0.213,7,8,-66,5180,GoogleWiFi_AP03,1
16806574,24,23.664,0.25,7,8,-67,5180,GoogleWiFi_AP03,1
16806972,24,23.694,0.115,7,8,-67,5180,GoogleWiFi_AP03,1
16807375,24,23.538,0.113,7,8,-68,5180,GoogleWiFi_AP03,1
16807782,24,23.752,0.145,7,8,-67,5180,GoogleWiFi_AP03,1
16808192,24,23.84,0.106,7,8,-67,5180,GoogleWiFi_AP03,1
