True_Range,Est_Range,stdev,RSSI,Final_range,Error_before_offset,Error_after_offset
18,18.127,0.216,-75,18.211751677852348,0.1269999999999989,0.21175167785234805
18,17.922,0.487,-71,18.00675167785235,0.0779999999999994,0.006751677852349758
18,18.186,0.455,-72,18.27075167785235,0.18599999999999994,0.2707516778523491
18,17.717,0.179,-69,17.801751677852348,0.28300000000000125,-0.1982483221476521
18,17.805,0.122,-73,17.88975167785235,0.19500000000000028,-0.11024832214765112
18,18.04,0.185,-72,18.12475167785235,0.03999999999999915,0.12475167785234831
18,18.342,0.112,-69,18.426751677852348,0.34199999999999875,0.4267516778523479
18,18.508,0.313,-70,18.59275167785235,0.5079999999999991,0.5927516778523483
18,19.319,0.062,-76,19.403751677852348,1.318999999999999,1.4037516778523482
18,17.541,0.373,-69,17.62575167785235,0.45899999999999963,-0.37424832214765047
18,17.483,0.717,-72,17.56775167785235,0.5169999999999995,-0.4322483221476503
18,17.776,0.421,-69,17.86075167785235,0.2240000000000002,-0.13924832214765104
18,18.01,0.247,-68,18.09475167785235,0.010000000000001563,0.09475167785235072
18,17.805,0.35,-69,17.88975167785235,0.19500000000000028,-0.11024832214765112
18,17.835,0.296,-68,17.91975167785235,0.16499999999999915,-0.08024832214764999
18,17.952,0.182,-68,18.03675167785235,0.047999999999998266,0.036751677852350895
18,17.952,0.123,-67,18.03675167785235,0.047999999999998266,0.036751677852350895
18,18.186,0.108,-70,18.27075167785235,0.18599999999999994,0.2707516778523491
18,18.264,0.109,-68,18.34875167785235,0.26399999999999935,0.3487516778523485
18,18.772,0.196,-68,18.856751677852348,0.7719999999999985,0.8567516778523476
18,18.772,0.404,-68,18.856751677852348,0.7719999999999985,0.8567516778523476
18,18.772,0.115,-69,18.856751677852348,0.7719999999999985,0.8567516778523476
18,18.948,0.187,-67,19.03275167785235,0.9480000000000004,1.0327516778523496
18,18.225,0.13,-67,18.30975167785235,0.22500000000000142,0.3097516778523506
18,18.215,0.106,-66,18.29975167785235,0.21499999999999986,0.299751677852349
18,18.01,0.192,-67,18.09475167785235,0.010000000000001563,0.09475167785235072
18,17.717,0.236,-68,17.801751677852348,0.28300000000000125,-0.1982483221476521
18,17.981,0.21,-67,18.06575167785235,0.01899999999999835,0.06575167785235081
18,18.039,0.233,-67,18.12375167785235,0.03900000000000148,0.12375167785235064
18,17.834,0.106,-68,17.91875167785235,0.16600000000000037,-0.08124832214765121
18,17.561,0.277,-68,17.64575167785235,0.43900000000000006,-0.3542483221476509
18,18.303,0.697,-67,18.38775167785235,0.3030000000000008,0.38775167785235
18,17.834,1.877,-68,17.91875167785235,0.16600000000000037,-0.08124832214765121
18,18.303,0.085,-69,18.38775167785235,0.3030000000000008,0.38775167785235
18,18.157,0.541,-69,18.24175167785235,0.15700000000000003,0.2417516778523492
