True_Range,Est_Range,stdev,RSSI,Final_range,Error_before_offset,Error_after_offset
12,11.858,0.289,-64,11.992951890034364,0.14199999999999946,-0.007048109965635874
12,11.741,0.168,-64,11.875951890034363,0.25900000000000034,-0.12404810996563675
12,12.053,0.133,-66,12.187951890034364,0.053000000000000824,0.1879518900343644
12,11.975,0.103,-62,12.109951890034363,0.025000000000000355,0.10995189003436323
12,11.78,0.207,-62,11.914951890034363,0.22000000000000064,-0.08504810996563705
12,11.946,0.151,-63,12.080951890034363,0.05400000000000027,0.08095189003436332
12,10.959,0.455,-62,11.093951890034363,1.0410000000000004,-0.9060481099656368
12,11.662,0.133,-63,11.796951890034364,0.3379999999999992,-0.2030481099656356
12,11.623,0.187,-63,11.757951890034363,0.37700000000000067,-0.24204810996563708
12,11.78,0.132,-63,11.914951890034363,0.22000000000000064,-0.08504810996563705
12,11.78,0.163,-63,11.914951890034363,0.22000000000000064,-0.08504810996563705
12,11.741,0.112,-63,11.875951890034363,0.25900000000000034,-0.12404810996563675
12,11.858,0.311,-61,11.992951890034364,0.14199999999999946,-0.007048109965635874
12,11.702,0.25,-63,11.836951890034364,0.29800000000000004,-0.16304810996563646
12,11.897,0.133,-63,12.031951890034364,0.10299999999999976,0.03195189003436383
12,11.799,0.097,-63,11.933951890034363,0.2010000000000005,-0.06604810996563693
12,11.897,0.127,-63,12.031951890034364,0.10299999999999976,0.03195189003436383
12,11.78,0.175,-63,11.914951890034363,0.22000000000000064,-0.08504810996563705
12,11.975,0.124,-62,12.109951890034363,0.025000000000000355,0.10995189003436323
12,11.897,0.122,-62,12.031951890034364,0.10299999999999976,0.03195189003436383
12,11.728,0.175,-61,11.862951890034363,0.27200000000000024,-0.13704810996563666
12,10.998,0.574,-62,11.132951890034363,1.0020000000000007,-0.8670481099656371
12,10.959,0.535,-62,11.093951890034363,1.0410000000000004,-0.9060481099656368
12,11.272,0.304,-63,11.406951890034364,0.7279999999999998,-0.5930481099656362
12,11.858,0.359,-64,11.992951890034364,0.14199999999999946,-0.007048109965635874
12,12.151,0.167,-63,12.285951890034363,0.1509999999999998,0.2859518900343634
12,11.946,0.132,-65,12.080951890034363,0.05400000000000027,0.08095189003436332
12,12.209,0.096,-63,12.343951890034363,0.20899999999999963,0.3439518900343632
12,11.545,0.209,-62,11.679951890034364,0.45500000000000007,-0.3200481099656365
12,12.209,0.117,-61,12.343951890034363,0.20899999999999963,0.3439518900343632
12,12.122,0.137,-63,12.256951890034363,0.12199999999999989,0.2569518900343635
12,12.268,0.07,-62,12.402951890034364,0.2680000000000007,0.40295189003436427
12,11.946,0.171,-64,12.080951890034363,0.05400000000000027,0.08095189003436332
12,10.92,0.632,-63,11.054951890034364,1.08,-0.9450481099656365
12,12.092,0.108,-62,12.226951890034364,0.09200000000000053,0.2269518900343641
12,11.916,0.154,-63,12.050951890034364,0.08399999999999963,0.050951890034363956
12,11.78,0.181,-62,11.914951890034363,0.22000000000000064,-0.08504810996563705
12,11.975,0.093,-62,12.109951890034363,0.025000000000000355,0.10995189003436323
12,11.77,0.514,-59,11.904951890034363,0.23000000000000043,-0.09504810996563684
12,11.272,0.43,-63,11.406951890034364,0.7279999999999998,-0.5930481099656362
12,11.975,0.187,-63,12.109951890034363,0.025000000000000355,0.10995189003436323
12,12.033,0.159,-56,12.167951890034363,0.032999999999999474,0.16795189003436306
12,11.77,0.197,-65,11.904951890034363,0.23000000000000043,-0.09504810996563684
12,11.828,0.108,-64,11.962951890034363,0.1720000000000006,-0.03704810996563701
12,12.121,0.085,-64,12.255951890034364,0.12100000000000044,0.255951890034364
12,11.916,0.147,-63,12.050951890034364,0.08399999999999963,0.050951890034363956
12,11.77,0.186,-63,11.904951890034363,0.23000000000000043,-0.09504810996563684
12,11.916,0.132,-63,12.050951890034364,0.08399999999999963,0.050951890034363956
12,11.711,0.184,-63,11.845951890034364,0.2889999999999997,-0.15404810996563612
12,12.004,0.295,-57,12.138951890034363,0.0039999999999995595,0.13895189003436315
12,11.741,0.172,-64,11.875951890034363,0.25900000000000034,-0.12404810996563675
12,11.741,0.174,-64,11.875951890034363,0.25900000000000034,-0.12404810996563675
12,11.887,0.227,-64,12.021951890034364,0.11299999999999955,0.02195189003436404
12,12.033,0.274,-57,12.167951890034363,0.032999999999999474,0.16795189003436306
12,11.829,0.165,-63,11.963951890034364,0.17099999999999937,-0.03604810996563579
