True_Range,Est_Range,stdev,RSSI,Final_range,Error_before_offset,Error_after_offset
23,22.902,0.243,-64,22.966067567567567,0.09799999999999898,-0.033932432432433046
23,22.873,0.187,-68,22.937067567567567,0.1269999999999989,-0.06293243243243296
23,22.932,0.26,-66,22.996067567567565,0.06800000000000139,-0.003932432432435462
23,22.961,0.17,-68,23.025067567567564,0.03900000000000148,0.025067567567564453
23,22.698,0.231,-69,22.762067567567566,0.3019999999999996,-0.23793243243243367
23,22.873,0.194,-69,22.937067567567567,0.1269999999999989,-0.06293243243243296
23,22.931,0.219,-64,22.995067567567567,0.06899999999999906,-0.0049324324324331315
23,22.815,0.296,-70,22.879067567567567,0.18499999999999872,-0.12093243243243279
23,22.727,0.245,-70,22.791067567567566,0.2729999999999997,-0.20893243243243376
23,22.756,0.312,-70,22.820067567567566,0.24399999999999977,-0.17993243243243384
23,22.61,0.405,-71,22.674067567567565,0.39000000000000057,-0.32593243243243464
23,22.756,0.149,-68,22.820067567567566,0.24399999999999977,-0.17993243243243384
23,23.147,0.132,-70,23.211067567567564,0.14699999999999847,0.2110675675675644
23,22.903,0.305,-69,22.967067567567565,0.09700000000000131,-0.03293243243243538
23,23.254,0.165,-69,23.318067567567567,0.25400000000000134,0.31806756756756727
23,22.903,0.129,-69,22.967067567567565,0.09700000000000131,-0.03293243243243538
23,22.815,0.097,-68,22.879067567567567,0.18499999999999872,-0.12093243243243279
23,23.049,0.221,-67,23.113067567567565,0.04899999999999949,0.11306756756756542
23,22.873,0.343,-68,22.937067567567567,0.1269999999999989,-0.06293243243243296
23,22.668,0.136,-70,22.732067567567565,0.33200000000000074,-0.2679324324324348
23,22.961,0.345,-68,23.025067567567564,0.03900000000000148,0.025067567567564453
23,22.991,0.165,-69,23.055067567567566,0.009000000000000341,0.05506756756756559
23,22.873,0.248,-70,22.937067567567567,0.1269999999999989,-0.06293243243243296
23,23.049,0.074,-69,23.113067567567565,0.04899999999999949,0.11306756756756542
23,22.786,0.327,-70,22.850067567567567,0.21399999999999864,-0.1499324324324327
23,22.873,0.267,-69,22.937067567567567,0.1269999999999989,-0.06293243243243296
23,22.873,0.32,-69,22.937067567567567,0.1269999999999989,-0.06293243243243296
23,22.786,0.408,-69,22.850067567567567,0.21399999999999864,-0.1499324324324327
23,22.961,0.167,-70,23.025067567567564,0.03900000000000148,0.025067567567564453
23,22.717,0.173,-70,22.781067567567565,0.28300000000000125,-0.21893243243243532
23,22.903,0.247,-69,22.967067567567565,0.09700000000000131,-0.03293243243243538
23,22.639,0.401,-68,22.703067567567565,0.36100000000000065,-0.2969324324324347
23,22.991,0.258,-69,23.055067567567566,0.009000000000000341,0.05506756756756559
23,22.756,0.319,-70,22.820067567567566,0.24399999999999977,-0.17993243243243384
23,22.932,0.099,-69,22.996067567567565,0.06800000000000139,-0.003932432432435462
23,22.903,0.157,-68,22.967067567567565,0.09700000000000131,-0.03293243243243538
23,22.815,0.236,-70,22.879067567567567,0.18499999999999872,-0.12093243243243279
23,22.932,0.216,-69,22.996067567567565,0.06800000000000139,-0.003932432432435462
23,22.991,0.097,-69,23.055067567567566,0.009000000000000341,0.05506756756756559
23,22.844,0.223,-69,22.908067567567567,0.1559999999999988,-0.09193243243243288
23,22.991,0.216,-69,23.055067567567566,0.009000000000000341,0.05506756756756559
23,22.932,0.099,-69,22.996067567567565,0.06800000000000139,-0.003932432432435462
23,22.873,0.235,-69,22.937067567567567,0.1269999999999989,-0.06293243243243296
23,22.873,0.323,-69,22.937067567567567,0.1269999999999989,-0.06293243243243296
23,22.786,0.44,-70,22.850067567567567,0.21399999999999864,-0.1499324324324327
23,23.049,0.314,-67,23.113067567567565,0.04899999999999949,0.11306756756756542
23,22.991,0.128,-67,23.055067567567566,0.009000000000000341,0.05506756756756559
23,22.873,0.207,-69,22.937067567567567,0.1269999999999989,-0.06293243243243296
23,23.049,0.167,-67,23.113067567567565,0.04899999999999949,0.11306756756756542
23,23.166,0.128,-69,23.230067567567566,0.16600000000000037,0.2300675675675663
23,22.903,0.139,-70,22.967067567567565,0.09700000000000131,-0.03293243243243538
23,22.961,0.178,-70,23.025067567567564,0.03900000000000148,0.025067567567564453
23,22.991,0.118,-70,23.055067567567566,0.009000000000000341,0.05506756756756559
23,22.932,0.108,-70,22.996067567567565,0.06800000000000139,-0.003932432432435462
23,22.932,0.173,-70,22.996067567567565,0.06800000000000139,-0.003932432432435462
23,22.893,0.112,-69,22.957067567567567,0.10699999999999932,-0.04293243243243339
23,23.02,0.105,-70,23.084067567567566,0.019999999999999574,0.0840675675675655
23,22.991,0.081,-69,23.055067567567566,0.009000000000000341,0.05506756756756559
23,23.137,0.143,-68,23.201067567567566,0.13700000000000045,0.20106756756756639
23,22.991,0.107,-69,23.055067567567566,0.009000000000000341,0.05506756756756559
23,22.991,0.231,-69,23.055067567567566,0.009000000000000341,0.05506756756756559
23,22.932,0.152,-69,22.996067567567565,0.06800000000000139,-0.003932432432435462
23,22.698,0.369,-70,22.762067567567566,0.3019999999999996,-0.23793243243243367
23,22.756,0.307,-70,22.820067567567566,0.24399999999999977,-0.17993243243243384
23,23.079,0.074,-69,23.143067567567567,0.07900000000000063,0.14306756756756656
23,23.108,0.116,-68,23.172067567567566,0.10800000000000054,0.17206756756756647
23,23.108,0.097,-69,23.172067567567566,0.10800000000000054,0.17206756756756647
23,22.991,0.126,-70,23.055067567567566,0.009000000000000341,0.05506756756756559
23,22.815,0.282,-70,22.879067567567567,0.18499999999999872,-0.12093243243243279
23,22.961,0.151,-69,23.025067567567564,0.03900000000000148,0.025067567567564453
23,23.02,0.17,-69,23.084067567567566,0.019999999999999574,0.0840675675675655
23,23.02,0.103,-68,23.084067567567566,0.019999999999999574,0.0840675675675655
23,22.991,0.141,-68,23.055067567567566,0.009000000000000341,0.05506756756756559
23,23.02,0.246,-68,23.084067567567566,0.019999999999999574,0.0840675675675655
23,22.932,0.216,-68,22.996067567567565,0.06800000000000139,-0.003932432432435462
23,23.04,0.164,-68,23.104067567567565,0.03999999999999915,0.10406756756756508
23,23.212,0.196,-68,23.276067567567566,0.21199999999999974,0.2760675675675657
23,22.961,0.259,-68,23.025067567567564,0.03900000000000148,0.025067567567564453
23,22.991,0.168,-68,23.055067567567566,0.009000000000000341,0.05506756756756559
23,22.991,0.131,-68,23.055067567567566,0.009000000000000341,0.05506756756756559
23,22.932,0.178,-68,22.996067567567565,0.06800000000000139,-0.003932432432435462
23,22.961,0.223,-68,23.025067567567564,0.03900000000000148,0.025067567567564453
23,22.903,0.155,-69,22.967067567567565,0.09700000000000131,-0.03293243243243538
23,22.991,0.189,-69,23.055067567567566,0.009000000000000341,0.05506756756756559
23,22.932,0.164,-68,22.996067567567565,0.06800000000000139,-0.003932432432435462
23,22.991,0.152,-69,23.055067567567566,0.009000000000000341,0.05506756756756559
23,22.961,0.258,-69,23.025067567567564,0.03900000000000148,0.025067567567564453
23,22.961,0.214,-69,23.025067567567564,0.03900000000000148,0.025067567567564453
23,22.932,0.25,-68,22.996067567567565,0.06800000000000139,-0.003932432432435462
23,22.932,0.259,-69,22.996067567567565,0.06800000000000139,-0.003932432432435462
23,22.961,0.187,-69,23.025067567567564,0.03900000000000148,0.025067567567564453
23,22.961,0.173,-69,23.025067567567564,0.03900000000000148,0.025067567567564453
23,22.952,0.206,-67,23.016067567567568,0.047999999999998266,0.016067567567567664
23,22.991,0.288,-67,23.055067567567566,0.009000000000000341,0.05506756756756559
23,23.02,0.269,-69,23.084067567567566,0.019999999999999574,0.0840675675675655
23,22.932,0.27,-69,22.996067567567565,0.06800000000000139,-0.003932432432435462
23,22.873,0.271,-69,22.937067567567567,0.1269999999999989,-0.06293243243243296
23,22.873,0.185,-69,22.937067567567567,0.1269999999999989,-0.06293243243243296
23,22.815,0.204,-69,22.879067567567567,0.18499999999999872,-0.12093243243243279
23,22.961,0.179,-70,23.025067567567564,0.03900000000000148,0.025067567567564453
23,22.961,0.17,-69,23.025067567567564,0.03900000000000148,0.025067567567564453
