True_Range,Est_Range,stdev,RSSI,Final_range,Error_before_offset,Error_after_offset
20,20.647,0.694,-79,20.7432813559322,0.6469999999999985,0.7432813559322007
20,19.68,1.761,-74,19.776281355932202,0.3200000000000003,-0.22371864406779807
20,20.295,0.077,-76,20.391281355932204,0.2950000000000017,0.3912813559322039
20,20.032,0.817,-76,20.128281355932202,0.03200000000000003,0.12828135593220225
20,20.139,0.04,-75,20.2352813559322,0.13899999999999935,0.23528135593220156
20,20.295,0.165,-76,20.391281355932204,0.2950000000000017,0.3912813559322039
20,20.139,0.405,-74,20.2352813559322,0.13899999999999935,0.23528135593220156
20,20.061,0.09,-78,20.157281355932202,0.06099999999999994,0.15728135593220216
20,19.788,1.261,-77,19.884281355932202,0.21199999999999974,-0.11571864406779753
20,19.592,0.39,-79,19.6882813559322,0.40800000000000125,-0.31171864406779903
20,20.149,0.272,-77,20.245281355932203,0.1490000000000009,0.24528135593220313
20,20.266,0.68,-76,20.3622813559322,0.26599999999999824,0.36228135593220046
20,19.387,0.761,-76,19.483281355932203,0.6129999999999995,-0.5167186440677973
20,19.973,0.135,-81,20.0692813559322,0.027000000000001023,0.0692813559322012
20,20.266,0.642,-78,20.3622813559322,0.26599999999999824,0.36228135593220046
20,19.885,0.753,-76,19.981281355932204,0.11499999999999844,-0.01871864406779622
20,19.71,0.086,-79,19.806281355932203,0.28999999999999915,-0.19371864406779693
20,20.061,0.206,-78,20.157281355932202,0.06099999999999994,0.15728135593220216
20,19.768,0.957,-79,19.864281355932203,0.23199999999999932,-0.1357186440677971
20,20.09,0.906,-81,20.186281355932202,0.08999999999999986,0.18628135593220208
20,19.914,0.834,-80,20.010281355932204,0.08599999999999852,0.010281355932203695
20,20.002,0.619,-80,20.0982813559322,0.0019999999999988916,0.09828135593220111
20,19.905,0.947,-80,20.001281355932203,0.09499999999999886,0.001281355932203354
20,19.592,0.18,-80,19.6882813559322,0.40800000000000125,-0.31171864406779903
20,19.973,1.053,-81,20.0692813559322,0.027000000000001023,0.0692813559322012
20,19.827,0.175,-80,19.923281355932204,0.17299999999999827,-0.07671864406779605
