True_Range,Est_Range,stdev,RSSI,Final_range,Error_before_offset,Error_after_offset
13,12.62,0.074,-70,13.117589830508473,0.3800000000000008,0.11758983050847327
13,12.649,0.061,-68,13.146589830508473,0.35100000000000087,0.14658983050847318
13,12.59,0.118,-67,13.087589830508474,0.41000000000000014,0.08758983050847391
13,12.239,0.316,-71,12.736589830508475,0.7609999999999992,-0.2634101694915252
13,12.415,0.229,-70,12.912589830508473,0.5850000000000009,-0.0874101694915268
13,11.975,0.472,-76,12.472589830508474,1.0250000000000004,-0.5274101694915263
13,12.385,0.214,-77,12.882589830508474,0.6150000000000002,-0.11741016949152616
13,12.131,0.457,-75,12.628589830508474,0.8689999999999998,-0.3714101694915257
13,12.034,0.429,-74,12.531589830508475,0.9659999999999993,-0.46841016949152525
13,12.62,0.066,-70,13.117589830508473,0.3800000000000008,0.11758983050847327
13,12.385,0.149,-70,12.882589830508474,0.6150000000000002,-0.11741016949152616
13,12.268,0.385,-68,12.765589830508475,0.7319999999999993,-0.23441016949152527
13,12.326,0.377,-64,12.823589830508475,0.6739999999999995,-0.17641016949152544
13,12.708,0.057,-67,13.205589830508474,0.2919999999999998,0.20558983050847424
13,12.619,0.2,-68,13.116589830508474,0.3810000000000002,0.11658983050847382
13,12.619,0.17,-67,13.116589830508474,0.3810000000000002,0.11658983050847382
13,12.239,0.112,-71,12.736589830508475,0.7609999999999992,-0.2634101694915252
13,12.502,0.184,-72,12.999589830508475,0.49799999999999933,-0.0004101694915252807
13,12.434,0.233,-70,12.931589830508473,0.5660000000000007,-0.06841016949152667
13,12.356,0.363,-71,12.853589830508474,0.6440000000000001,-0.14641016949152608
13,12.444,0.297,-68,12.941589830508475,0.5559999999999992,-0.05841016949152511
13,12.444,0.338,-68,12.941589830508475,0.5559999999999992,-0.05841016949152511
13,12.288,0.113,-70,12.785589830508474,0.7119999999999997,-0.2144101694915257
13,12.678,0.108,-68,13.175589830508475,0.3219999999999992,0.17558983050847488
13,12.561,0.202,-66,13.058589830508474,0.43900000000000006,0.058589830508473995
13,12.385,0.303,-73,12.882589830508474,0.6150000000000002,-0.11741016949152616
13,12.004,0.326,-74,12.501589830508474,0.9960000000000004,-0.4984101694915264
13,12.18,0.351,-75,12.677589830508474,0.8200000000000003,-0.32241016949152623
13,12.092,0.491,-75,12.589589830508475,0.9079999999999995,-0.4104101694915254
13,12.649,0.084,-71,13.146589830508473,0.35100000000000087,0.14658983050847318
13,12.502,0.199,-71,12.999589830508475,0.49799999999999933,-0.0004101694915252807
13,12.561,0.27,-70,13.058589830508474,0.43900000000000006,0.058589830508473995
13,12.561,0.265,-72,13.058589830508474,0.43900000000000006,0.058589830508473995
13,12.737,0.081,-64,13.234589830508474,0.2629999999999999,0.23458983050847415
13,12.708,0.122,-68,13.205589830508474,0.2919999999999998,0.20558983050847424
