True_Range,Est_Range,stdev,RSSI,Final_range,Error_before_offset,Error_after_offset
2,1.926,0.437,-51,2.181928813559322,0.07400000000000007,0.18192881355932178
2,1.809,0.576,-51,2.064928813559322,0.19100000000000006,0.06492881355932179
2,1.633,0.558,-51,1.8889288135593219,0.367,-0.11107118644067815
2,1.575,0.664,-51,1.8309288135593218,0.42500000000000004,-0.1690711864406782
2,1.516,0.794,-53,1.7719288135593219,0.484,-0.22807118644067814
2,1.516,0.701,-52,1.7719288135593219,0.484,-0.22807118644067814
2,1.75,0.58,-51,2.005928813559322,0.25,0.005928813559322066
2,1.692,0.615,-53,1.9479288135593218,0.30800000000000005,-0.05207118644067821
2,1.692,0.606,-52,1.9479288135593218,0.30800000000000005,-0.05207118644067821
2,1.78,0.638,-53,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.838,0.474,-54,2.093928813559322,0.16199999999999992,0.09392881355932214
2,1.633,0.701,-55,1.8889288135593219,0.367,-0.11107118644067815
2,1.487,0.765,-53,1.742928813559322,0.5129999999999999,-0.25707118644067806
2,1.604,0.765,-52,1.859928813559322,0.3959999999999999,-0.14007118644067806
2,1.545,0.776,-53,1.8009288135593218,0.45500000000000007,-0.19907118644067823
2,1.633,0.679,-53,1.8889288135593219,0.367,-0.11107118644067815
2,1.721,0.602,-53,1.976928813559322,0.2789999999999999,-0.02307118644067807
2,1.809,0.552,-53,2.064928813559322,0.19100000000000006,0.06492881355932179
2,1.78,0.579,-52,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.897,0.424,-53,2.152928813559322,0.10299999999999998,0.15292881355932186
2,1.809,0.533,-53,2.064928813559322,0.19100000000000006,0.06492881355932179
2,1.78,0.454,-52,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.897,0.434,-52,2.152928813559322,0.10299999999999998,0.15292881355932186
2,1.956,0.459,-52,2.2119288135593216,0.04400000000000004,0.21192881355932158
2,1.867,0.431,-53,2.122928813559322,0.133,0.12292881355932206
2,1.867,0.689,-47,2.122928813559322,0.133,0.12292881355932206
2,1.428,0.817,-55,1.6839288135593218,0.5720000000000001,-0.3160711864406782
2,1.78,0.59,-52,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.926,0.447,-51,2.181928813559322,0.07400000000000007,0.18192881355932178
2,1.692,0.65,-53,1.9479288135593218,0.30800000000000005,-0.05207118644067821
2,1.78,0.59,-51,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.809,0.651,-51,2.064928813559322,0.19100000000000006,0.06492881355932179
2,1.545,0.683,-53,1.8009288135593218,0.45500000000000007,-0.19907118644067823
2,1.487,0.751,-54,1.742928813559322,0.5129999999999999,-0.25707118644067806
2,1.75,0.609,-52,2.005928813559322,0.25,0.005928813559322066
2,1.78,0.59,-52,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.75,0.558,-51,2.005928813559322,0.25,0.005928813559322066
2,1.838,0.605,-51,2.093928813559322,0.16199999999999992,0.09392881355932214
2,1.692,0.667,-51,1.9479288135593218,0.30800000000000005,-0.05207118644067821
2,1.75,0.732,-51,2.005928813559322,0.25,0.005928813559322066
2,1.868,0.562,-51,2.123928813559322,0.1319999999999999,0.12392881355932195
2,1.721,0.668,-51,1.976928813559322,0.2789999999999999,-0.02307118644067807
2,1.75,0.595,-53,2.005928813559322,0.25,0.005928813559322066
2,1.809,0.637,-53,2.064928813559322,0.19100000000000006,0.06492881355932179
2,1.78,0.635,-50,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.663,0.738,-53,1.9189288135593219,0.33699999999999997,-0.08107118644067812
2,1.809,0.637,-52,2.064928813559322,0.19100000000000006,0.06492881355932179
2,1.78,0.656,-51,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.838,0.57,-51,2.093928813559322,0.16199999999999992,0.09392881355932214
2,1.662,0.704,-52,1.9179288135593218,0.3380000000000001,-0.08207118644067823
2,1.78,0.635,-52,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.78,0.638,-52,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.721,0.64,-52,1.976928813559322,0.2789999999999999,-0.02307118644067807
2,1.867,0.508,-52,2.122928813559322,0.133,0.12292881355932206
2,1.78,0.537,-52,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.75,0.638,-52,2.005928813559322,0.25,0.005928813559322066
2,1.721,0.665,-51,1.976928813559322,0.2789999999999999,-0.02307118644067807
2,1.633,0.659,-52,1.8889288135593219,0.367,-0.11107118644067815
2,1.721,0.653,-52,1.976928813559322,0.2789999999999999,-0.02307118644067807
2,1.78,0.569,-52,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.721,0.656,-51,1.976928813559322,0.2789999999999999,-0.02307118644067807
2,1.78,0.623,-51,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.692,0.613,-51,1.9479288135593218,0.30800000000000005,-0.05207118644067821
2,1.78,0.649,-50,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.838,0.605,-51,2.093928813559322,0.16199999999999992,0.09392881355932214
2,1.692,0.624,-51,1.9479288135593218,0.30800000000000005,-0.05207118644067821
2,1.721,0.643,-52,1.976928813559322,0.2789999999999999,-0.02307118644067807
2,1.633,0.734,-52,1.8889288135593219,0.367,-0.11107118644067815
2,1.78,0.659,-52,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.741,0.677,-51,1.996928813559322,0.2589999999999999,-0.003071186440678053
2,1.721,0.556,-52,1.976928813559322,0.2789999999999999,-0.02307118644067807
2,1.78,0.656,-52,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.838,0.596,-52,2.093928813559322,0.16199999999999992,0.09392881355932214
2,1.78,0.586,-51,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.838,0.57,-51,2.093928813559322,0.16199999999999992,0.09392881355932214
2,1.809,0.659,-51,2.064928813559322,0.19100000000000006,0.06492881355932179
2,1.78,0.641,-52,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.692,0.657,-52,1.9479288135593218,0.30800000000000005,-0.05207118644067821
2,1.75,0.65,-52,2.005928813559322,0.25,0.005928813559322066
2,1.692,0.756,-52,1.9479288135593218,0.30800000000000005,-0.05207118644067821
2,1.75,0.628,-52,2.005928813559322,0.25,0.005928813559322066
2,1.809,0.628,-52,2.064928813559322,0.19100000000000006,0.06492881355932179
2,1.662,0.691,-51,1.9179288135593218,0.3380000000000001,-0.08207118644067823
2,1.545,0.766,-53,1.8009288135593218,0.45500000000000007,-0.19907118644067823
2,1.545,0.8,-52,1.8009288135593218,0.45500000000000007,-0.19907118644067823
2,1.926,0.577,-49,2.181928813559322,0.07400000000000007,0.18192881355932178
2,1.692,0.685,-51,1.9479288135593218,0.30800000000000005,-0.05207118644067821
2,1.75,0.625,-52,2.005928813559322,0.25,0.005928813559322066
2,1.868,0.542,-51,2.123928813559322,0.1319999999999999,0.12392881355932195
2,1.545,0.68,-53,1.8009288135593218,0.45500000000000007,-0.19907118644067823
2,1.887,0.65,-50,2.1429288135593216,0.11299999999999999,0.14292881355932163
2,1.633,0.602,-52,1.8889288135593219,0.367,-0.11107118644067815
2,1.633,0.711,-51,1.8889288135593219,0.367,-0.11107118644067815
2,1.78,0.676,-51,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.809,0.654,-52,2.064928813559322,0.19100000000000006,0.06492881355932179
2,1.692,0.745,-54,1.9479288135593218,0.30800000000000005,-0.05207118644067821
2,1.78,0.673,-54,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.975,0.627,-46,2.2309288135593217,0.02499999999999991,0.2309288135593217
2,1.75,0.779,-52,2.005928813559322,0.25,0.005928813559322066
2,1.868,0.552,-52,2.123928813559322,0.1319999999999999,0.12392881355932195
2,1.838,0.646,-53,2.093928813559322,0.16199999999999992,0.09392881355932214
2,1.78,0.781,-54,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.604,0.713,-54,1.859928813559322,0.3959999999999999,-0.14007118644067806
2,1.78,0.73,-53,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.78,0.656,-52,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.721,0.662,-53,1.976928813559322,0.2789999999999999,-0.02307118644067807
2,1.838,0.682,-52,2.093928813559322,0.16199999999999992,0.09392881355932214
2,1.838,0.646,-51,2.093928813559322,0.16199999999999992,0.09392881355932214
2,2.034,0.648,-49,2.289928813559322,0.03399999999999981,0.2899288135593219
2,1.838,0.746,-51,2.093928813559322,0.16199999999999992,0.09392881355932214
2,1.838,0.703,-52,2.093928813559322,0.16199999999999992,0.09392881355932214
2,1.838,0.665,-52,2.093928813559322,0.16199999999999992,0.09392881355932214
2,1.838,0.64,-52,2.093928813559322,0.16199999999999992,0.09392881355932214
2,1.867,0.544,-53,2.122928813559322,0.133,0.12292881355932206
2,1.75,0.688,-54,2.005928813559322,0.25,0.005928813559322066
2,1.75,0.668,-53,2.005928813559322,0.25,0.005928813559322066
2,1.838,0.636,-53,2.093928813559322,0.16199999999999992,0.09392881355932214
2,1.809,0.672,-53,2.064928813559322,0.19100000000000006,0.06492881355932179
2,1.75,0.696,-53,2.005928813559322,0.25,0.005928813559322066
2,1.809,0.702,-52,2.064928813559322,0.19100000000000006,0.06492881355932179
2,1.897,0.61,-52,2.152928813559322,0.10299999999999998,0.15292881355932186
2,1.868,0.608,-52,2.123928813559322,0.1319999999999999,0.12392881355932195
2,1.838,0.64,-53,2.093928813559322,0.16199999999999992,0.09392881355932214
2,1.956,0.542,-53,2.2119288135593216,0.04400000000000004,0.21192881355932158
2,1.897,0.65,-52,2.152928813559322,0.10299999999999998,0.15292881355932186
2,1.741,0.76,-52,1.996928813559322,0.2589999999999999,-0.003071186440678053
2,1.962,0.61,-51,2.217928813559322,0.038000000000000034,0.2179288135593218
2,1.819,0.774,-50,2.074928813559322,0.18100000000000005,0.07492881355932202
2,1.75,0.781,-52,2.005928813559322,0.25,0.005928813559322066
2,1.78,0.719,-53,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.78,0.706,-53,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.721,0.729,-53,1.976928813559322,0.2789999999999999,-0.02307118644067807
2,1.692,0.742,-53,1.9479288135593218,0.30800000000000005,-0.05207118644067821
2,1.692,0.708,-53,1.9479288135593218,0.30800000000000005,-0.05207118644067821
2,1.721,0.759,-53,1.976928813559322,0.2789999999999999,-0.02307118644067807
2,1.75,0.676,-54,2.005928813559322,0.25,0.005928813559322066
2,1.575,0.808,-54,1.8309288135593218,0.42500000000000004,-0.1690711864406782
2,1.545,0.759,-54,1.8009288135593218,0.45500000000000007,-0.19907118644067823
2,1.663,0.701,-54,1.9189288135593219,0.33699999999999997,-0.08107118644067812
2,1.662,0.738,-54,1.9179288135593218,0.3380000000000001,-0.08207118644067823
2,1.662,0.701,-53,1.9179288135593218,0.3380000000000001,-0.08207118644067823
2,1.721,0.71,-54,1.976928813559322,0.2789999999999999,-0.02307118644067807
2,1.809,0.597,-53,2.064928813559322,0.19100000000000006,0.06492881355932179
2,1.692,0.687,-46,1.9479288135593218,0.30800000000000005,-0.05207118644067821
2,1.662,0.699,-52,1.9179288135593218,0.3380000000000001,-0.08207118644067823
2,1.75,0.668,-52,2.005928813559322,0.25,0.005928813559322066
2,1.692,0.664,-53,1.9479288135593218,0.30800000000000005,-0.05207118644067821
2,1.662,0.691,-53,1.9179288135593218,0.3380000000000001,-0.08207118644067823
2,1.692,0.654,-53,1.9479288135593218,0.30800000000000005,-0.05207118644067821
2,1.809,0.606,-53,2.064928813559322,0.19100000000000006,0.06492881355932179
2,1.936,0.517,-51,2.191928813559322,0.06400000000000006,0.191928813559322
2,1.809,0.654,-51,2.064928813559322,0.19100000000000006,0.06492881355932179
2,1.809,0.67,-53,2.064928813559322,0.19100000000000006,0.06492881355932179
2,1.78,0.656,-53,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.838,0.58,-52,2.093928813559322,0.16199999999999992,0.09392881355932214
2,1.955,0.605,-52,2.210928813559322,0.04499999999999993,0.21092881355932214
2,1.809,0.497,-51,2.064928813559322,0.19100000000000006,0.06492881355932179
2,1.75,0.638,-53,2.005928813559322,0.25,0.005928813559322066
2,1.809,0.597,-53,2.064928813559322,0.19100000000000006,0.06492881355932179
2,1.809,0.628,-52,2.064928813559322,0.19100000000000006,0.06492881355932179
2,1.838,0.608,-51,2.093928813559322,0.16199999999999992,0.09392881355932214
2,1.975,0.558,-50,2.2309288135593217,0.02499999999999991,0.2309288135593217
2,1.868,0.665,-51,2.123928813559322,0.1319999999999999,0.12392881355932195
2,1.868,0.676,-53,2.123928813559322,0.1319999999999999,0.12392881355932195
2,1.78,0.686,-52,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.692,0.648,-52,1.9479288135593218,0.30800000000000005,-0.05207118644067821
2,1.662,0.715,-50,1.9179288135593218,0.3380000000000001,-0.08207118644067823
2,1.78,0.61,-51,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.78,0.537,-51,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.838,0.595,-51,2.093928813559322,0.16199999999999992,0.09392881355932214
2,1.545,0.798,-52,1.8009288135593218,0.45500000000000007,-0.19907118644067823
2,1.868,0.552,-50,2.123928813559322,0.1319999999999999,0.12392881355932195
2,1.78,0.619,-53,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.809,0.606,-54,2.064928813559322,0.19100000000000006,0.06492881355932179
2,1.809,0.637,-50,2.064928813559322,0.19100000000000006,0.06492881355932179
2,1.692,0.573,-52,1.9479288135593218,0.30800000000000005,-0.05207118644067821
2,1.867,0.638,-51,2.122928813559322,0.133,0.12292881355932206
2,1.662,0.661,-51,1.9179288135593218,0.3380000000000001,-0.08207118644067823
2,1.926,0.6,-51,2.181928813559322,0.07400000000000007,0.18192881355932178
2,1.985,0.488,-51,2.240928813559322,0.014999999999999902,0.24092881355932194
2,1.897,0.515,-49,2.152928813559322,0.10299999999999998,0.15292881355932186
2,1.809,0.597,-51,2.064928813559322,0.19100000000000006,0.06492881355932179
2,1.819,0.488,-43,2.074928813559322,0.18100000000000005,0.07492881355932202
2,2.043,0.502,-51,2.298928813559322,0.04300000000000015,0.2989288135593222
2,1.955,0.466,-49,2.210928813559322,0.04499999999999993,0.21092881355932214
2,1.868,0.562,-51,2.123928813559322,0.1319999999999999,0.12392881355932195
2,1.516,0.811,-52,1.7719288135593219,0.484,-0.22807118644067814
2,1.721,0.656,-51,1.976928813559322,0.2789999999999999,-0.02307118644067807
2,1.896,0.565,-51,2.151928813559322,0.10400000000000009,0.15192881355932197
2,1.604,0.739,-52,1.859928813559322,0.3959999999999999,-0.14007118644067806
2,1.868,0.676,-51,2.123928813559322,0.1319999999999999,0.12392881355932195
2,1.662,0.764,-53,1.9179288135593218,0.3380000000000001,-0.08207118644067823
2,1.604,0.688,-52,1.859928813559322,0.3959999999999999,-0.14007118644067806
2,1.75,0.599,-51,2.005928813559322,0.25,0.005928813559322066
2,1.78,0.623,-52,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.604,0.671,-52,1.859928813559322,0.3959999999999999,-0.14007118644067806
2,1.721,0.634,-51,1.976928813559322,0.2789999999999999,-0.02307118644067807
2,1.633,0.779,-52,1.8889288135593219,0.367,-0.11107118644067815
2,1.662,0.718,-51,1.9179288135593218,0.3380000000000001,-0.08207118644067823
2,1.75,0.662,-51,2.005928813559322,0.25,0.005928813559322066
2,1.78,0.68,-52,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.721,0.683,-52,1.976928813559322,0.2789999999999999,-0.02307118644067807
2,1.604,0.807,-53,1.859928813559322,0.3959999999999999,-0.14007118644067806
2,1.545,0.872,-52,1.8009288135593218,0.45500000000000007,-0.19907118644067823
2,1.633,0.625,-53,1.8889288135593219,0.367,-0.11107118644067815
2,1.575,0.648,-53,1.8309288135593218,0.42500000000000004,-0.1690711864406782
2,1.575,0.676,-52,1.8309288135593218,0.42500000000000004,-0.1690711864406782
2,1.516,0.745,-53,1.7719288135593219,0.484,-0.22807118644067814
2,1.545,0.698,-53,1.8009288135593218,0.45500000000000007,-0.19907118644067823
2,1.604,0.668,-53,1.859928813559322,0.3959999999999999,-0.14007118644067806
2,1.633,0.719,-54,1.8889288135593219,0.367,-0.11107118644067815
2,1.663,0.716,-54,1.9189288135593219,0.33699999999999997,-0.08107118644067812
2,1.575,0.748,-54,1.8309288135593218,0.42500000000000004,-0.1690711864406782
2,1.692,0.664,-55,1.9479288135593218,0.30800000000000005,-0.05207118644067821
2,1.457,0.74,-54,1.712928813559322,0.5429999999999999,-0.2870711864406781
2,1.516,0.72,-53,1.7719288135593219,0.484,-0.22807118644067814
2,1.633,0.674,-54,1.8889288135593219,0.367,-0.11107118644067815
2,1.662,0.661,-54,1.9179288135593218,0.3380000000000001,-0.08207118644067823
2,1.78,0.667,-54,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.75,0.679,-54,2.005928813559322,0.25,0.005928813559322066
2,1.75,0.631,-55,2.005928813559322,0.25,0.005928813559322066
2,1.545,0.781,-55,1.8009288135593218,0.45500000000000007,-0.19907118644067823
2,1.545,0.716,-55,1.8009288135593218,0.45500000000000007,-0.19907118644067823
2,1.545,0.748,-55,1.8009288135593218,0.45500000000000007,-0.19907118644067823
2,1.692,0.65,-54,1.9479288135593218,0.30800000000000005,-0.05207118644067821
2,1.868,0.587,-52,2.123928813559322,0.1319999999999999,0.12392881355932195
2,1.78,0.65,-52,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.809,0.628,-51,2.064928813559322,0.19100000000000006,0.06492881355932179
2,1.809,0.627,-51,2.064928813559322,0.19100000000000006,0.06492881355932179
2,1.692,0.724,-51,1.9479288135593218,0.30800000000000005,-0.05207118644067821
2,1.75,0.628,-52,2.005928813559322,0.25,0.005928813559322066
2,1.662,0.764,-53,1.9179288135593218,0.3380000000000001,-0.08207118644067823
2,1.75,0.685,-52,2.005928813559322,0.25,0.005928813559322066
2,1.692,0.73,-54,1.9479288135593218,0.30800000000000005,-0.05207118644067821
2,1.838,0.653,-53,2.093928813559322,0.16199999999999992,0.09392881355932214
2,1.575,0.787,-54,1.8309288135593218,0.42500000000000004,-0.1690711864406782
2,1.662,0.68,-54,1.9179288135593218,0.3380000000000001,-0.08207118644067823
2,1.78,0.649,-52,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.78,0.67,-51,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.78,0.676,-51,2.035928813559322,0.21999999999999997,0.03592881355932187
2,1.721,0.658,-51,1.976928813559322,0.2789999999999999,-0.02307118644067807
2,1.692,0.667,-52,1.9479288135593218,0.30800000000000005,-0.05207118644067821
2,1.75,0.612,-54,2.005928813559322,0.25,0.005928813559322066
2,1.838,0.485,-52,2.093928813559322,0.16199999999999992,0.09392881355932214
2,1.897,0.56,-50,2.152928813559322,0.10299999999999998,0.15292881355932186
2,1.575,0.663,-55,1.8309288135593218,0.42500000000000004,-0.1690711864406782
2,1.633,1.027,-52,1.8889288135593219,0.367,-0.11107118644067815
2,1.721,0.53,-51,1.976928813559322,0.2789999999999999,-0.02307118644067807
2,1.75,0.512,-51,2.005928813559322,0.25,0.005928813559322066
2,1.428,0.776,-56,1.6839288135593218,0.5720000000000001,-0.3160711864406782
2,1.369,0.844,-57,1.6249288135593218,0.631,-0.37507118644067816
