True_Range,Est_Range,stdev,RSSI,Final_range,Error_before_offset,Error_after_offset
24,23.869,0.117,-67,24.135965870307167,0.13100000000000023,0.13596587030716734
24,23.723,0.171,-67,23.989965870307167,0.277000000000001,-0.01003412969283346
24,23.723,0.175,-68,23.989965870307167,0.277000000000001,-0.01003412969283346
24,23.87,0.088,-69,24.13696587030717,0.129999999999999,0.13696587030716856
24,23.928,0.135,-68,24.19496587030717,0.07199999999999918,0.1949658703071684
24,23.752,0.17,-68,24.018965870307166,0.2480000000000011,0.018965870307166455
24,23.84,0.11,-67,24.106965870307167,0.16000000000000014,0.10696587030716742
24,23.596,0.263,-68,23.862965870307168,0.4039999999999999,-0.13703412969283235
24,23.664,0.19,-69,23.93096587030717,0.3359999999999985,-0.06903412969283096
24,23.723,0.184,-69,23.989965870307167,0.277000000000001,-0.01003412969283346
24,24.006,0.248,-66,24.272965870307168,0.006000000000000227,0.2729658703071678
24,23.752,0.131,-66,24.018965870307166,0.2480000000000011,0.018965870307166455
24,23.547,0.168,-68,23.813965870307168,0.4529999999999994,-0.18603412969283184
24,23.664,0.187,-68,23.93096587030717,0.3359999999999985,-0.06903412969283096
24,23.606,0.143,-69,23.87296587030717,0.39399999999999835,-0.1270341296928308
24,23.752,0.116,-68,24.018965870307166,0.2480000000000011,0.018965870307166455
24,23.84,0.124,-67,24.106965870307167,0.16000000000000014,0.10696587030716742
24,23.752,0.159,-62,24.018965870307166,0.2480000000000011,0.018965870307166455
24,23.635,0.269,-68,23.90196587030717,0.36499999999999844,-0.09803412969283087
24,23.606,0.272,-68,23.87296587030717,0.39399999999999835,-0.1270341296928308
24,23.84,0.194,-68,24.106965870307167,0.16000000000000014,0.10696587030716742
24,23.723,0.097,-67,23.989965870307167,0.277000000000001,-0.01003412969283346
24,23.694,0.132,-68,23.960965870307167,0.30600000000000094,-0.039034129692833375
24,23.723,0.116,-68,23.989965870307167,0.277000000000001,-0.01003412969283346
24,23.782,0.129,-66,24.048965870307168,0.21799999999999997,0.04896587030716759
24,23.889,0.227,-67,24.155965870307167,0.11100000000000065,0.1559658703071669
24,23.635,0.221,-69,23.90196587030717,0.36499999999999844,-0.09803412969283087
24,23.723,0.098,-67,23.989965870307167,0.277000000000001,-0.01003412969283346
24,23.547,0.189,-70,23.813965870307168,0.4529999999999994,-0.18603412969283184
24,23.538,0.189,-68,23.804965870307168,0.46199999999999974,-0.19503412969283218
24,23.782,0.205,-66,24.048965870307168,0.21799999999999997,0.04896587030716759
24,23.84,0.108,-66,24.106965870307167,0.16000000000000014,0.10696587030716742
24,23.811,0.213,-66,24.077965870307168,0.18900000000000006,0.0779658703071675
24,23.664,0.25,-67,23.93096587030717,0.3359999999999985,-0.06903412969283096
24,23.694,0.115,-67,23.960965870307167,0.30600000000000094,-0.039034129692833375
24,23.538,0.113,-68,23.804965870307168,0.46199999999999974,-0.19503412969283218
24,23.752,0.145,-67,24.018965870307166,0.2480000000000011,0.018965870307166455
24,23.84,0.106,-67,24.106965870307167,0.16000000000000014,0.10696587030716742
24,23.752,0.12,-67,24.018965870307166,0.2480000000000011,0.018965870307166455
24,23.752,0.132,-67,24.018965870307166,0.2480000000000011,0.018965870307166455
24,23.664,0.143,-68,23.93096587030717,0.3359999999999985,-0.06903412969283096
24,23.664,0.162,-68,23.93096587030717,0.3359999999999985,-0.06903412969283096
24,23.723,0.156,-68,23.989965870307167,0.277000000000001,-0.01003412969283346
24,23.606,0.17,-68,23.87296587030717,0.39399999999999835,-0.1270341296928308
24,23.723,0.256,-67,23.989965870307167,0.277000000000001,-0.01003412969283346
24,23.772,0.208,-67,24.038965870307166,0.22800000000000153,0.03896587030716603
24,23.84,0.132,-67,24.106965870307167,0.16000000000000014,0.10696587030716742
24,23.723,0.081,-67,23.989965870307167,0.277000000000001,-0.01003412969283346
24,23.606,0.244,-67,23.87296587030717,0.39399999999999835,-0.1270341296928308
24,23.606,0.187,-69,23.87296587030717,0.39399999999999835,-0.1270341296928308
24,23.606,0.123,-68,23.87296587030717,0.39399999999999835,-0.1270341296928308
24,23.782,0.195,-67,24.048965870307168,0.21799999999999997,0.04896587030716759
24,23.664,0.195,-67,23.93096587030717,0.3359999999999985,-0.06903412969283096
24,23.752,0.128,-67,24.018965870307166,0.2480000000000011,0.018965870307166455
24,23.84,0.106,-67,24.106965870307167,0.16000000000000014,0.10696587030716742
24,23.811,0.131,-67,24.077965870307168,0.18900000000000006,0.0779658703071675
24,23.723,0.279,-67,23.989965870307167,0.277000000000001,-0.01003412969283346
24,23.899,0.119,-68,24.16596587030717,0.10099999999999909,0.16596587030716847
24,23.694,0.219,-68,23.960965870307167,0.30600000000000094,-0.039034129692833375
24,23.606,0.34,-68,23.87296587030717,0.39399999999999835,-0.1270341296928308
24,23.723,0.25,-69,23.989965870307167,0.277000000000001,-0.01003412969283346
24,23.664,0.129,-68,23.93096587030717,0.3359999999999985,-0.06903412969283096
