True_Range,Est_Range,stdev,RSSI,Final_range,Error_before_offset,Error_after_offset
15,14.084,0.453,-66,14.817454237288135,0.9160000000000004,-0.1825457627118645
15,14.436,0.08,-66,15.169454237288136,0.5640000000000001,0.1694542372881358
15,14.729,0.102,-63,15.462454237288135,0.2710000000000008,0.46245423728813506
15,13.791,0.536,-68,14.524454237288136,1.2089999999999996,-0.4755457627118638
15,14.289,0.233,-67,15.022454237288136,0.7110000000000003,0.02245423728813556
15,14.143,0.293,-68,14.876454237288137,0.8569999999999993,-0.12354576271186346
15,13.967,0.376,-67,14.700454237288136,1.0329999999999995,-0.2995457627118636
15,14.026,0.354,-68,14.759454237288136,0.9740000000000002,-0.24054576271186434
15,14.289,0.208,-67,15.022454237288136,0.7110000000000003,0.02245423728813556
15,14.407,0.062,-66,15.140454237288136,0.593,0.14045423728813589
15,14.172,0.348,-66,14.905454237288136,0.8279999999999994,-0.09454576271186355
15,14.436,0.145,-65,15.169454237288136,0.5640000000000001,0.1694542372881358
15,14.377,0.081,-65,15.110454237288137,0.6229999999999993,0.11045423728813653
15,14.202,0.262,-66,14.935454237288136,0.798,-0.06454576271186419
15,14.124,0.164,-66,14.857454237288136,0.8759999999999994,-0.1425457627118636
15,14.289,0.333,-66,15.022454237288136,0.7110000000000003,0.02245423728813556
15,14.026,0.379,-67,14.759454237288136,0.9740000000000002,-0.24054576271186434
15,14.26,0.189,-65,14.993454237288136,0.7400000000000002,-0.006545762711864356
15,14.436,0.289,-65,15.169454237288136,0.5640000000000001,0.1694542372881358
15,13.85,0.078,-67,14.583454237288136,1.1500000000000004,-0.4165457627118645
15,14.407,0.352,-65,15.140454237288136,0.593,0.14045423728813589
15,14.465,0.196,-66,15.198454237288136,0.5350000000000001,0.19845423728813572
15,13.938,0.423,-67,14.671454237288136,1.0619999999999994,-0.32854576271186353
15,14.348,0.226,-65,15.081454237288137,0.6519999999999992,0.08145423728813661
15,14.26,0.144,-64,14.993454237288136,0.7400000000000002,-0.006545762711864356
15,14.28,0.179,-65,15.013454237288135,0.7200000000000006,0.013454237288135218
15,14.124,0.175,-63,14.857454237288136,0.8759999999999994,-0.1425457627118636
15,14.407,0.187,-66,15.140454237288136,0.593,0.14045423728813589
15,14.289,0.316,-66,15.022454237288136,0.7110000000000003,0.02245423728813556
15,14.641,0.135,-62,15.374454237288136,0.359,0.37445423728813587
15,14.123,0.171,-64,14.856454237288135,0.8770000000000007,-0.1435457627118648
15,14.231,0.212,-66,14.964454237288136,0.7690000000000001,-0.03554576271186427
15,14.729,0.155,-64,15.462454237288135,0.2710000000000008,0.46245423728813506
15,14.289,0.423,-63,15.022454237288136,0.7110000000000003,0.02245423728813556
15,14.172,0.298,-67,14.905454237288136,0.8279999999999994,-0.09454576271186355
15,13.85,0.206,-65,14.583454237288136,1.1500000000000004,-0.4165457627118645
15,13.967,0.523,-66,14.700454237288136,1.0329999999999995,-0.2995457627118636
15,14.407,0.191,-65,15.140454237288136,0.593,0.14045423728813589
15,14.553,0.105,-62,15.286454237288137,0.4469999999999992,0.2864542372881367
15,14.202,0.126,-64,14.935454237288136,0.798,-0.06454576271186419
15,14.358,0.106,-63,15.091454237288136,0.6419999999999995,0.0914542372881364
15,14.436,0.158,-64,15.169454237288136,0.5640000000000001,0.1694542372881358
15,14.465,0.067,-63,15.198454237288136,0.5350000000000001,0.19845423728813572
15,14.436,0.084,-63,15.169454237288136,0.5640000000000001,0.1694542372881358
15,14.348,0.262,-63,15.081454237288137,0.6519999999999992,0.08145423728813661
15,14.465,0.247,-63,15.198454237288136,0.5350000000000001,0.19845423728813572
15,14.406,0.176,-58,15.139454237288136,0.5939999999999994,0.13945423728813644
15,14.407,0.175,-65,15.140454237288136,0.593,0.14045423728813589
15,14.358,0.119,-66,15.091454237288136,0.6419999999999995,0.0914542372881364
15,14.397,0.198,-62,15.130454237288136,0.6029999999999998,0.1304542372881361
15,14.202,0.41,-67,14.935454237288136,0.798,-0.06454576271186419
15,14.319,0.432,-67,15.052454237288137,0.6809999999999992,0.052454237288136696
15,13.967,0.428,-67,14.700454237288136,1.0329999999999995,-0.2995457627118636
15,14.631,0.132,-64,15.364454237288136,0.3689999999999998,0.3644542372881361
15,14.055,0.504,-67,14.788454237288136,0.9450000000000003,-0.21154576271186443
15,14.319,0.142,-65,15.052454237288137,0.6809999999999992,0.052454237288136696
15,13.967,0.602,-66,14.700454237288136,1.0329999999999995,-0.2995457627118636
15,14.172,0.279,-67,14.905454237288136,0.8279999999999994,-0.09454576271186355
15,14.289,0.135,-66,15.022454237288136,0.7110000000000003,0.02245423728813556
15,14.202,0.389,-65,14.935454237288136,0.798,-0.06454576271186419
15,14.26,0.202,-66,14.993454237288136,0.7400000000000002,-0.006545762711864356
15,14.202,0.279,-66,14.935454237288136,0.798,-0.06454576271186419
15,14.397,0.475,-64,15.130454237288136,0.6029999999999998,0.1304542372881361
15,14.084,0.116,-66,14.817454237288135,0.9160000000000004,-0.1825457627118645
15,14.026,0.484,-65,14.759454237288136,0.9740000000000002,-0.24054576271186434
15,13.967,0.334,-66,14.700454237288136,1.0329999999999995,-0.2995457627118636
15,14.377,0.229,-66,15.110454237288137,0.6229999999999993,0.11045423728813653
15,14.085,0.381,-66,14.818454237288137,0.9149999999999991,-0.1815457627118633
15,14.377,0.14,-66,15.110454237288137,0.6229999999999993,0.11045423728813653
15,14.436,0.092,-66,15.169454237288136,0.5640000000000001,0.1694542372881358
15,14.436,0.072,-65,15.169454237288136,0.5640000000000001,0.1694542372881358
15,14.348,0.191,-64,15.081454237288137,0.6519999999999992,0.08145423728813661
15,14.319,0.234,-65,15.052454237288137,0.6809999999999992,0.052454237288136696
15,14.202,0.177,-66,14.935454237288136,0.798,-0.06454576271186419
15,14.319,0.19,-67,15.052454237288137,0.6809999999999992,0.052454237288136696
15,14.202,0.245,-65,14.935454237288136,0.798,-0.06454576271186419
15,14.055,0.299,-66,14.788454237288136,0.9450000000000003,-0.21154576271186443
15,14.114,0.331,-65,14.847454237288137,0.8859999999999992,-0.15254576271186338
15,14.319,0.123,-66,15.052454237288137,0.6809999999999992,0.052454237288136696
15,14.319,0.123,-66,15.052454237288137,0.6809999999999992,0.052454237288136696
15,14.221,0.266,-64,14.954454237288136,0.7789999999999999,-0.04554576271186406
15,14.202,0.414,-66,14.935454237288136,0.798,-0.06454576271186419
15,14.289,0.277,-65,15.022454237288136,0.7110000000000003,0.02245423728813556
15,14.289,0.209,-66,15.022454237288136,0.7110000000000003,0.02245423728813556
15,14.407,0.085,-66,15.140454237288136,0.593,0.14045423728813589
15,14.436,0.12,-66,15.169454237288136,0.5640000000000001,0.1694542372881358
15,14.436,0.12,-66,15.169454237288136,0.5640000000000001,0.1694542372881358
15,14.26,0.245,-66,14.993454237288136,0.7400000000000002,-0.006545762711864356
15,14.202,0.268,-66,14.935454237288136,0.798,-0.06454576271186419
15,14.055,0.391,-66,14.788454237288136,0.9450000000000003,-0.21154576271186443
15,14.319,0.221,-66,15.052454237288137,0.6809999999999992,0.052454237288136696
15,14.553,0.058,-66,15.286454237288137,0.4469999999999992,0.2864542372881367
15,14.085,0.393,-65,14.818454237288137,0.9149999999999991,-0.1815457627118633
15,14.084,0.313,-66,14.817454237288135,0.9160000000000004,-0.1825457627118645
15,14.319,0.205,-66,15.052454237288137,0.6809999999999992,0.052454237288136696
15,14.084,0.256,-66,14.817454237288135,0.9160000000000004,-0.1825457627118645
15,14.26,0.307,-66,14.993454237288136,0.7400000000000002,-0.006545762711864356
15,14.085,0.47,-59,14.818454237288137,0.9149999999999991,-0.1815457627118633
15,14.465,0.106,-66,15.198454237288136,0.5350000000000001,0.19845423728813572
15,14.085,0.37,-66,14.818454237288137,0.9149999999999991,-0.1815457627118633
15,14.377,0.228,-66,15.110454237288137,0.6229999999999993,0.11045423728813653
15,14.202,0.219,-65,14.935454237288136,0.798,-0.06454576271186419
15,14.202,0.293,-66,14.935454237288136,0.798,-0.06454576271186419
15,14.202,0.279,-66,14.935454237288136,0.798,-0.06454576271186419
15,14.319,0.261,-66,15.052454237288137,0.6809999999999992,0.052454237288136696
15,14.202,0.292,-66,14.935454237288136,0.798,-0.06454576271186419
15,14.231,0.264,-66,14.964454237288136,0.7690000000000001,-0.03554576271186427
15,14.319,0.205,-66,15.052454237288137,0.6809999999999992,0.052454237288136696
15,14.202,0.256,-66,14.935454237288136,0.798,-0.06454576271186419
15,14.319,0.205,-66,15.052454237288137,0.6809999999999992,0.052454237288136696
15,14.436,0.104,-66,15.169454237288136,0.5640000000000001,0.1694542372881358
15,14.377,0.211,-66,15.110454237288137,0.6229999999999993,0.11045423728813653
15,14.085,0.408,-65,14.818454237288137,0.9149999999999991,-0.1815457627118633
15,14.231,0.233,-66,14.964454237288136,0.7690000000000001,-0.03554576271186427
15,14.348,0.113,-66,15.081454237288137,0.6519999999999992,0.08145423728813661
15,14.524,0.086,-66,15.257454237288135,0.47600000000000087,0.257454237288135
15,14.26,0.166,-67,14.993454237288136,0.7400000000000002,-0.006545762711864356
15,14.377,0.18,-66,15.110454237288137,0.6229999999999993,0.11045423728813653
15,14.338,0.241,-65,15.071454237288135,0.6620000000000008,0.07145423728813505
15,14.348,0.229,-66,15.081454237288137,0.6519999999999992,0.08145423728813661
15,14.202,0.299,-66,14.935454237288136,0.798,-0.06454576271186419
15,14.436,0.14,-66,15.169454237288136,0.5640000000000001,0.1694542372881358
15,14.377,0.25,-64,15.110454237288137,0.6229999999999993,0.11045423728813653
15,14.377,0.297,-63,15.110454237288137,0.6229999999999993,0.11045423728813653
