RTT,RSS,TRUE
17.195247491638796,-69.0,17
17.05570998444945,-66.47617944550318,17
17.067378121125586,-65.9686192203887,17
17.03389870971609,-65.9769779247605,17
16.940229976333253,-66.42640289909023,17
17.094934563470325,-65.95457760953981,17
16.97151040963791,-66.13864446336225,17
16.966458371788857,-66.1159904666083,17
17.079077565875362,-66.09807790154171,17
16.963486053927856,-66.23153762356307,17
17.00570068902287,-66.34162588907571,17
16.954777618322865,-66.57343869370992,17
16.81373808070491,-66.76916905320529,17
16.82875581391829,-66.80039592752853,17
16.89397256451892,-66.96094997924261,17
16.927087490715326,-66.96613413140031,17
16.914860428261864,-66.83866066917125,17
17.067150890661996,-66.59719435183239,17
16.88507230255747,-66.51904350220462,17
16.89352649407496,-66.45130171255583,17
17.027768715998597,-66.5227683476434,17
16.98025780288013,-66.45478390092966,17
17.100357532046434,-66.26581456158225,17
17.103748996190756,-65.84197667882847,17
16.917930371284015,-65.86247120691257,17
16.866894256487832,-66.1395528548863,17
16.97092925251243,-65.9918928774042,17
16.96616357218925,-65.99294306803506,17
16.8337942552444,-65.86434644983531,17
16.954122157764207,-65.75242324413051,17
16.87099650697176,-65.52553289021964,17
16.929695753789076,-65.32803761052541,17
17.002817792567445,-65.28557301019553,17
16.982355526689357,-65.11916428696843,17
16.996084866865107,-65.10373992435203,17
16.892303794018794,-65.09031248452332,17
16.98383138208187,-65.07862328952447,17
17.08789732695175,-64.93901903037553,17
16.967964884800715,-65.2057643696373,17
16.94989137933057,-65.1791333084666,17
16.984030733114835,-65.28537316498527,17
17.087998550866352,-65.11901602273659,17
16.968016282983783,-65.103612655485,17
16.97895921320387,-65.34904725195317,17
17.027832161114453,-65.69213845183671,17
17.15355596598899,-65.73198238259802,17
17.11648666433366,-65.76666959620586,17
17.01103111517349,-65.79686750775873,17
17.044117220779402,-65.69373601148857,17
17.03187552421664,-65.60395196934716,17
16.93951885123079,-65.52578791100112,17
17.06539687750855,-65.45773994769253,17
16.98508939748227,-65.52791973087417,17
16.958586645081144,-65.7184376406629,17
16.90230516273083,-65.75487768030719,17
16.87372727237139,-65.91602244820508,17
17.03199007213133,-64.89152432494599,17
16.982401269037958,-65.03498414646701,17
17.01530517276846,-65.28929807928668,17
17.017245711448695,-65.38127768991987,17
17.06154754026904,-65.5907740185923,17
17.14163379389021,-65.64373636929685,17
17.038074753960103,-65.68984428979175,17
17.057849093357913,-65.72998488625203,17
17.15452282806462,-65.76493045472321,17
17.116977605176654,-65.66593255419056,17
17.126955108270003,-65.70916782528235,17
17.04538838313727,-65.74680755347987,17
17.11915395264024,-65.77957591841623,17
17.026660228050133,-65.80810337579823,17
17.037286187383213,-65.8329387872409,17
16.9565409598618,-65.72513919700204,17
16.958857669205567,-65.76071189736928,17
17.07521649484422,-65.79168075097179,17
17.07670845090181,-65.81864159127547,17
16.976558291984347,-65.84211313850781,17
17.026613052084134,-65.99196776251075,17
16.951121491901276,-66.12242808373324,17
17.01369707948511,-66.23600412804,17
17.04547090999685,-66.20546028906601,17
17.090154121510036,-66.04944867494696,17
17.11333502323899,-66.04304898873266,17
17.196971514357177,-66.03747755491754,17
17.239439380756764,-66.03262718042765,17
17.145328460665496,-65.7695629798761,17
17.08326727148095,-65.54054475405732,17
17.181704096421242,-65.60000781158233,17
17.217412335415922,-65.65177511366247,17
17.105594346907722,-65.69684265099096,17
17.005500353719462,-65.60665672971577,17
16.94040115629778,-65.39872195830753,17
17.080119634454537,-65.3471190504043,17
16.96352339490054,-64.39624915269464,17
17.08743025341044,-64.34496627722955,17
16.99627722293529,-64.30032047164367,17
17.036625678319062,-64.39087354380547,17
17.08566280304194,-64.4697071664969,17
16.966338034059273,-64.53833808004067,17
16.92051581513878,-64.72750750968615,17
17.07002251057523,-64.89219448369406,17
16.97316339082639,-64.90614675798794,17
17.082480470967806,-65.04771410066917,17
17.022805621356277,-65.04153890441731,17
17.10768716706104,-65.03616290689736,17
17.00656301913597,-65.03148267518395,17
17.041848468192523,-65.02740816272185,17
17.10308174858425,-65.0238609768515,17
17.033266274281562,-65.1501936531987,17
17.08395700788077,-65.13075547305327,17
17.138737834997382,-65.11383299739548,17
17.22414498017794,-65.09910064178162,17
17.07997122748369,-65.08627495916151,17
17.093397499529704,-65.2045299690701,17
17.013581946130344,-65.30748032304449,17
16.987821210738293,-65.39710676163382,17
16.945699018854324,-65.47513367639516,17
17.068534963880353,-64.63711680825863,17
17.130907026991668,-64.81350221758888,17
17.205894001393215,-64.83763890655027,17
17.167181609203876,-64.72923102368979,17
17.166721805893555,-64.76427415652012,17
