RTT,RSS,TRUE
18.857243243243243,-74.0,19
19.004534515552546,-73.49655427261965,19
18.937598918086596,-72.30442122225772,19
19.05156528113926,-70.91521155244685,19
19.04364912597145,-70.2850512785091,19
19.146125889073684,-70.04472201835063,19
19.313545995956474,-70.70639904450574,19
19.353801652619193,-70.75143171186922,19
19.342275471780518,-71.07363391782043,19
19.252677332056148,-71.47110253436645,19
19.341275254276802,-71.93059766552058,19
19.429630143669588,-72.31716193716017,19
19.474262872155336,-72.27825621643409,19
19.544060811680716,-72.60525161084038,19
19.58569510001258,-73.12463030570326,19
19.630301451387478,-73.69336541968775,19
19.341774361518205,-73.2669231023176,19
19.27619280726647,-72.66371671746394,19
19.284283188664176,-72.24680766936295,19
19.253600955246625,-71.76599358425091,19
19.23529904962673,-71.22855925978753,19
19.188873857193563,-70.64083082083914,19
19.243899111345325,-70.79322897715531,19
19.489770392958334,-71.04017569471895,19
19.35236717146304,-71.03568690167482,19
19.235301726304826,-71.03170456642138,19
19.070649509360408,-71.58557968788757,19
19.03174943473285,-71.74314022551108,19
18.99644055371903,-71.66040801311502,19
19.05809667074524,-71.47564748229186,19
19.059769819038575,-71.20027683543604,19
19.08417093744394,-70.95560985809426,19
19.134234301052867,-70.84937298388583,19
19.045871077015093,-71.08841711118356,19
19.064178814918176,-71.18972531176792,19
19.06339780881106,-71.39088544431395,19
19.287278783310427,-71.90300886059961,19
19.137161878511744,-71.91378485472676,19
19.035915828534865,-72.03445948406028,19
18.998925801301482,-72.03063133354647,19
18.953458218184434,-71.80505392454579,19
18.890828740333017,-71.82670934402847,19
18.9361881627912,-71.51271382735347,19
19.045962800463833,-71.34468209057127,19
19.052531983822917,-71.52855164645119,19
19.056450491731095,-71.24768808351122,19
19.093892507733763,-70.99802416073634,19
19.09282352549288,-71.33146893587552,19
19.103887423201133,-70.8503532243544,19
19.09878547740678,-70.75590108245294,19
19.31645750428453,-70.78301403476675,19
19.27279288579227,-71.14033536686314,19
19.18783578561786,-71.5690402371303,19
19.113352414741,-71.61690818777973,19
19.104431330501825,-71.88160475194795,19
19.075303327782947,-71.78368259019692,19
19.02242038485174,-72.1409271373096,19
19.026383923114082,-71.79205660979328,19
18.86331254570081,-72.25944302144566,19
18.990791061429157,-72.23062607179631,19
19.019622125184803,-72.20500989721,19
19.10743257645476,-71.73794978088638,19
19.065392022447668,-71.54491174257916,19
19.004806762261506,-71.81760394006251,19
18.874248391488596,-72.06000756850062,19
18.879088332367903,-72.16441462705498,19
18.98809624873376,-72.03508050432407,19
18.970401494492897,-72.03118403492064,19
18.92474196845148,-72.13879256710075,19
18.99192548541403,-72.2344487778456,19
18.91377440688025,-72.43055244359527,19
18.902665540587673,-72.60487443869059,19
18.884337574703125,-72.6487619037728,19
18.967824325836997,-72.57670249341847,19
18.923204691257826,-72.5126468809007,19
18.848975967912615,-72.45570606648913,19
18.899521503540214,-72.51616198804963,19
18.90586524936042,-72.56990293742179,19
18.87414115062178,-72.50660256827646,19
18.93793558483697,-72.56140530291175,19
18.952585780082977,-72.38797659266606,19
18.878606788335713,-72.34488318201221,19
18.90509119746205,-72.19550405906206,19
18.861977885845363,-72.17378899471731,19
18.90727712786306,-71.9323414868516,19
19.03678744232772,-71.71771208305132,19
19.01155076311697,-71.86013861210478,19
19.00819866624533,-71.875673322954,19
18.93518287855283,-71.8894825594199,19
18.868225983973353,-71.34639701704586,19
18.922705652911265,-71.4189941326061,19
18.896291471303098,-71.48352772744443,19
18.90393854003097,-71.54089343448285,19
18.95570968241662,-71.59188740673028,19
18.963188002325758,-71.63721736673492,19
18.991051896793444,-71.67751242874982,19
18.913253312593312,-71.71333182992879,19
18.878548119132436,-71.74517269172902,19
18.857846523881143,-71.77347691923785,19
18.845498053718273,-71.79863733417605,19
18.885341887489023,-71.93207531789444,19
