RTT,RSS,TRUE
11.992951890034364,-64.0,12
11.930505047882159,-64.0,12
12.034566453151566,-64.68167546124613,12
12.0612816631477,-63.97980050903326,12
12.01256502692575,-63.5522851817336,12
12.034670146557522,-63.44915151569583,12
11.734797190944416,-63.20720357818986,12
11.75448104135277,-63.17550126912616,12
11.755576854940951,-63.15042780248038,12
11.805822025244161,-63.130066198024046,12
11.840203403154122,-63.11319570548531,12
11.85146238532371,-63.09900032093062,12
11.896017833896384,-62.842705800184795,12
11.877419103914812,-62.86151039304028,12
11.926076905205768,-62.87779222533187,12
11.928556466572562,-62.891970785872104,12
11.96111188649873,-62.90437357236741,12
11.946577849092566,-62.915261596811845,12
11.998018074594066,-62.81173294854093,12
12.00870252482088,-62.72039160659333,12
11.962811285233652,-62.52759853929595,12
11.701520690589785,-62.4686666322278,12
11.510220812823457,-62.416452383518205,12
11.477705430912923,-62.48133273097654,12
11.639936571293122,-62.64990900505567,12
11.843341755677969,-62.68872030872299,12
11.918155976960737,-62.944690421840555,12
12.052222605439912,-62.95081094282637,12
11.93500898707931,-62.84566169007608,12
12.063769255765365,-62.6416544275437,12
12.124594979135699,-62.68124781221877,12
12.212238780676953,-62.60600087725491,12
12.170901627771945,-62.759936041199836,12
11.819532311943819,-62.786440353130835,12
11.947812944633972,-62.69962681187555,12
11.980287400655234,-62.73278029109099,12
11.95971578090439,-62.65190810298456,12
12.007019308197526,-62.57996682864757,12
11.974882234568694,-62.184924073176916,12
11.796062983265927,-62.27486183449535,12
11.894894433004,-62.354872535377375,12
11.980869641933603,-61.65370638740369,12
11.956966084594471,-62.02291147835678,12
11.95885078270491,-62.24104452835537,12
12.05239640513054,-62.43510793423217,12
12.05194158331924,-62.49743104057267,12
12.005660226537763,-62.55287767275576,12
12.019920815771393,-62.602206707591954,12
11.96514474446331,-62.64609322758609,12
12.019869877468071,-62.02319126724031,12
11.974555681793259,-62.24128073475325,12
11.9435091698616,-62.435309127646406,12
11.96820774183691,-62.60793119162093,12
12.031099431595198,-61.989246125695274,12
12.009957273539579,-62.100755592403196,12
12.004602937438712,-62.19996287844299,12
12.08374297978974,-62.28822524455937,12
12.064287360780165,-62.25642744043435,12
12.023249773123066,-62.33846036964557,12
12.041417933081346,-62.52176581770635,12
12.007581041738824,-62.68484846533855,12
11.670796282973729,-62.71961679414714,12
11.649119852192587,-62.640226834243784,12
11.75737923324604,-62.67991792033633,12
11.79471316673968,-62.71523018040352,12
11.672622171159066,-62.63632419680669,12
11.662650427240523,-62.676445818097015,12
11.729810789854794,-62.60181863419722,12
11.78810454583753,-62.64574698969347,12
11.92628056386632,-62.68482905839151,12
11.934993191877032,-62.71959949535976,12
11.999211880052744,-62.64021150329636,12
11.969533062914156,-62.79022672251462,12
11.989186332087478,-62.81336942724025,12
12.06404948998495,-62.8339589714916,12
11.943112044202477,-62.8522770263351,12
11.967935655654408,-62.97889664792411,12
11.9940742499744,-62.87090236259156,12
11.932008059712269,-62.77482227288962,12
11.828086165561595,-62.68934197525113,12
11.769164835921607,-62.613292074410325,12
11.741075137345721,-62.43530972839498,12
11.8757969413521,-62.497607746649905,12
11.86356614040916,-62.55303289436775,12
11.793473541969151,-62.60234340355064,12
11.782289150669856,-62.5358913995285,12
11.940873024254026,-62.36644808733544,12
11.82188030811724,-62.32602063416808,12
11.838905353333134,-62.17973078053829,12
11.868831823533926,-62.159902439342446,12
11.895632833039638,-62.14226160945893,12
11.594096225842645,-62.01624450294908,12
11.621128846548007,-61.904129913189735,12
11.676488707665797,-61.80438408037483,12
11.727012343898561,-61.82596490911167,12
11.823025986869709,-61.73484243156206,12
11.937927008470139,-61.76409526580313,12
12.041209328730872,-61.56947594304813,12
12.062853696677088,-61.616972414476734,12
12.022267514274171,-61.87987387096277,12
12.031299112333489,-62.11377139301695,12
12.056063823282123,-62.10121985349191,12
12.060751498409191,-62.090053030636824,12
12.01484485323566,-62.0801181591074,12
11.97111284291098,-62.07127932700738,12
11.987120088220266,-62.28406052899926,12
12.05350285032134,-62.36304472993876,12
12.046717288288145,-62.433315199828286,12
11.99294988360898,-62.49583325888022,12
12.002081491252724,-62.55145417209984,12
11.974647757158188,-62.49061639334683,12
11.980411019093676,-62.43649038777632,12
11.984359653242,-62.60898060850319,12
12.036183368661865,-62.43147391578076,12
11.960858649164278,-62.38387265360184,12
12.032361508096033,-62.23120042337659,12
12.056791711799766,-62.205693824793244,12
12.128945369188706,-62.18300117681515,12
12.196642588491807,-62.162812037499876,12
12.187923860898074,-62.144850213622604,12
12.181950322667136,-62.12886998227346,12
12.183839983597528,-62.11465272929753,12
12.160575486994542,-62.102003958590444,12
12.098351476623783,-62.20107308754404,12
12.147973737878708,-62.1788902106488,12
12.099163366969892,-62.15915460321842,12
12.139399019527263,-62.141596276474516,12
12.120996283985312,-62.12597502746391,12
12.015818652603134,-61.339819959555676,12
12.073165349197591,-61.41265264315713,12
12.08474800498233,-61.47745024621143,12
12.129522496259417,-61.53509921854038,12
12.151068259889936,-61.58638821464412,12
12.073575755017693,-61.52169642651304,12
12.112736978850249,-61.57446405155328,12
12.139567851270469,-61.62141022259081,12
12.130242933055026,-61.66317717672991,12
12.16069283496244,-61.700336297900044,12
12.144716478231807,-61.73339593355215,12
12.142901432856162,-61.76280834899777,12
12.181645252123483,-61.788975914528415,12
12.159071791389202,-61.81225660995673,12
12.201225444974474,-61.83296892188316,12
11.865182372322518,-61.85139620068411,12
11.794580885101588,-61.867790536826504,12
11.82933243633943,-62.103021121954164,12
11.89911181186539,-62.201978034947054,12
11.97462815576797,-62.51066269065618,12
12.044944143184335,-62.67497004074551,12
12.074543538726692,-62.931473056608105,12
12.048853491219756,-62.38742083627855,12
12.049514195668063,-62.56532453045046,12
12.02225908096355,-62.72360145211282,12
11.985323593616798,-62.86441687501631,12
11.987725448469655,-63.100019650801286,12
11.989371052330362,-63.3096301496722,12
12.055045073085337,-63.27547099104426,12
11.998655571776231,-63.35540281090635,12
12.005990679380748,-63.426516356072064,12
12.01416485830369,-62.717527286808036,12
11.970646952025035,-62.859012826547364,12
12.014508677247742,-62.98488933402471,12
12.007721280541286,-63.09687883601824,12
12.003070971963725,-63.19651338108232,12
12.045854606030051,-62.95418862978715,12
12.102875121046136,-62.95924265267129,12
12.114234297188037,-63.07406155954532,12
12.057470355305854,-63.286535818802065,12
11.972609437702257,-63.47556939589659,12
11.942175722594284,-63.643748324460226,12
12.004132910257338,-63.683050884334065,12
12.037451205219835,-63.49737257685096,12
12.014309119858106,-63.44250121252216,12
12.007584556038378,-63.39368339188161,12
12.064375238091259,-63.23992881691266,12
12.014179005377043,-63.21345928051573,12
12.118326565293334,-63.079587472180606,12
12.097112891640357,-62.96048473055804,12
12.06431662973715,-62.96484415214061,12
12.106393193217109,-62.968722631626534,12
12.119793277179028,-62.97217322772922,12
12.067576252732955,-62.97524314559448,12
12.089105090533673,-62.757329470164095,12
12.058830174799516,-62.673779022856735,12
12.102634210272644,-62.709768522321816,12
12.104938263980738,-62.9624324842246,12
12.125093673520386,-63.07689948104678,12
12.148033901760813,-63.17873819762476,12
12.148322940684972,-62.938374448228174,12
12.136241384178835,-63.16581804288122,12
11.94345515611909,-62.26494493944135,12
11.786810661916405,-62.23571556296225,12
11.84258556827904,-62.32003329929795,12
11.963607624141595,-62.395048895859176,12
11.71466078097336,-61.799853850304665,12
11.802283864059895,-61.82193446513966,12
11.93599536440107,-61.841579092311484,12
11.999898507295306,-61.85905647596242,12
11.911439307609768,-61.984928167929084,12
11.912545283660089,-62.0969133856709,12
11.993277785140561,-62.19654411913243,12
11.968615996850325,-62.285183345364665,12
11.9271600731955,-62.36404367444256,12
11.972434542640638,-62.4342039383192,12
11.954335483485105,-62.27597903714035,12
11.929655528222682,-62.35585480810926,12
11.925025922501549,-62.42691848783335,12
11.897294823614926,-62.49014224786308,12
11.927413525958547,-62.54639100739562,12
11.874056625500366,-62.596434265617866,12
11.923771723944997,-62.64095662867636,12
11.847002309223186,-62.79088963149425,12
11.962540508472445,-62.59331428855001,12
11.824445953156324,-61.97624611789277,12
11.822086363165084,-62.30983407313591,12
11.592825041620966,-62.49629732958696,12
11.706529888139688,-62.551867045385556,12
11.852128652073528,-62.71162862985466,12
