RTT,RSS,TRUE
5.377469178082191,-66.0,5
5.197141059704426,-67.00101340095695,5
5.276118848361464,-67.00067446054855,5
5.259922680209211,-68.25935398202743,5
5.245043680897944,-68.61170219380578,5
5.303333745044934,-69.18685683930782,5
5.233225289203148,-68.57308565838242,5
5.220031796995248,-69.1458963949332,5
5.105855173476301,-69.0127934276321,5
5.041116090624552,-69.32852218036122,5
5.032006309290026,-69.10208077647815,5
5.036562826130051,-69.27348203740665,5
5.034320942000021,-69.16583047477044,5
4.943830902666775,-69.07295337930125,5
4.954426718434346,-68.91639378730036,5
4.9039596503870495,-68.70649493991344,5
4.834123665382905,-68.58891386679159,5
4.801849441946669,-68.35120939724392,5
4.817438659490522,-68.26486723197551,5
4.823870649399833,-68.0010808801082,5
4.81736484643077,-67.94097172897129,5
4.812165671628909,-68.00286688120475,5
4.766853627149329,-67.94567787311239,5
4.9051000450608635,-67.94870695227748,5
4.846954777002913,-68.006142270945,5
4.921939376227183,-68.16668332680905,5
5.005558907986723,-68.15789604357775,5
5.064561956512803,-68.35732274289349,5
5.074380146387694,-68.33903696879466,5
5.023407275278353,-68.27139464192086,5
5.070796873500447,-68.5573747253356,5
5.020543444875465,-68.87554198858578,5
5.092196456368013,-69.07722585392384,5
5.102288726175389,-69.21886447292748,5
5.02162330048208,-69.20834528718157,5
5.004729330816067,-69.53232049168689,5
5.032380651380162,-69.88610049430201,5
5.109486548073223,-70.17392981306865,5
5.092620034264563,-70.39982911753472,5
4.982377827128326,-70.47433785615382,5
5.091002084606787,-70.63771737756406,5
5.007182224100846,-70.60829479477887,5
4.940189226957226,-70.62629475517707,5
4.904311122025339,-70.64340479302571,5
4.857969530686119,-70.56841314787472,5
4.8739291093618435,-70.49706206956333,5
4.780889385641375,-70.38378147133395,5
4.847654881205073,-70.45691507050857,5
4.8363755840364835,-70.48143226785382,5
4.795842811001999,-70.27955220957183,5
4.818452588796296,-70.177062696561,5
4.842345205659396,-70.16911606315202,5
4.820287559368812,-70.02711646800202,5
4.884965618298771,-69.98116256427902,5
4.889683965145398,-70.116043899334,5
4.952274942419386,-70.06624110842712,5
4.937659162863728,-70.018714745237,5
4.994433360293952,-70.06240893291779,5
5.118303490258838,-70.05963265325042,5
5.132590023950341,-70.01253542751095,5
5.079768433315871,-70.01197870971572,5
4.9923819741109625,-70.01144710161955,5
4.893228828586396,-69.78918911909996,5
4.878622306397129,-69.44394691170767,5
4.766974395047002,-69.24708552801849,5
4.795379516206133,-68.83765780222204,5
4.84739184541573,-68.57930653287362,5
4.783167271673674,-68.37673027929542,5
4.808321667875815,-68.40429143828831,5
5.075349189148609,-68.25380574109973,5
4.994671653476272,-67.97744706848148,5
5.016512789961673,-67.75755598431016,5
4.959490947623466,-67.45910440278179,5
4.890428471710377,-67.26221370857616,5
4.864539853900402,-67.07405891923489,5
4.861514411100439,-66.62943231357714,5
4.812120754991086,-66.46927445991324,5
4.760798622394779,-66.36033016440362,5
4.74928971883839,-66.30032184557176,5
4.734068721990793,-66.24296888399678,5
4.733747613059789,-66.18815274305781,5
4.751156993877436,-66.0034731895056,5
4.765071436148073,-65.87104737995907,5
4.776192549858598,-65.74447297484895,5
4.761593310635092,-65.62348982547446,5
4.7557466320786554,-65.55192834745864,5
4.733407649006311,-65.57167730249286,5
4.703909705831277,-65.6346268714213,5
4.703821269750326,-65.69479827594338,5
4.65657426505176,-65.70824760236972,5
4.671810192156254,-65.63297424264653,5
4.7193195562785295,-65.51695874490301,5
4.763113159867494,-65.36199953142918,5
4.768805639234584,-65.21387391519453,5
4.755689324587983,-65.0722797800546,5
4.721718328195375,-64.98098412380553,5
4.659234965699672,-64.84965896036788,5
4.615116916327125,-64.76817583719193,5
4.638675418923087,-64.69028430719744,5
4.628195000037402,-64.70392755407491,5
4.672615859251584,-64.62886967641826,5
4.714141726548674,-64.55711950760474,5
4.711999209165601,-64.48853110209512,5
4.727952829837439,-64.37891744162154,5
4.764191542199146,-64.31818044177594,5
4.683344903893159,-64.30416578141332,5
4.675540589994641,-64.24672287065015,5
4.710456807481142,-64.32394632348236,5
4.773695637645782,-64.52990191005023,5
4.718443841343472,-64.72678434665609,5
4.69375663991803,-64.65072996885718,5
4.697513187702661,-64.71015665447311,5
4.692686345385439,-64.8550520795539,5
4.665340707205699,-65.03760787599873,5
4.64348471429066,-65.03595152375873,5
4.637860586790911,-65.07841058020199,5
4.645009022430993,-65.11899942850725,5
4.656744916635944,-65.1578004725506,5
4.648458799442069,-65.23893431338708,5
4.6534796406368395,-65.27245290933442,5
4.698847109699162,-65.12832916540266,5
4.787904376200262,-64.81438785847878,5
4.81210779721353,-64.55831507465291,5
4.801942078867586,-64.3575618249481,5
4.793817131602326,-64.16565044769162,5
4.787323269996414,-63.9381505564541,5
4.799799080134807,-63.764711224163314,5
4.813785373699222,-63.77507351230339,5
4.832793176514368,-63.74093877247241,5
4.836140888951695,-63.70830740037615,5
4.838816547088867,-63.67711317791934,5
4.817467280092662,-63.64729280450773,5
4.823891670944502,-63.6187857684017,5
4.811360336327258,-63.59153422375569,5
4.825033207231447,-63.565482873090424,5
4.871092548858589,-63.540578854956586,5
4.90208370459712,-63.51677163655912,5
4.897543831452448,-63.44997271265396,5
4.876249312204027,-63.386115671563836,5
4.876895701268157,-63.28103080538603,5
4.847902032373185,-63.18057395038991,5
4.842394878447359,-63.12858136784583,5
4.861481073304271,-63.0788785676961,5
4.876735708680701,-63.031364703560335,5
4.888927971319346,-62.9859433709147,5
4.857518820515488,-62.89848239774371,5
4.873568879356403,-62.814873235653934,5
4.8333988028583565,-62.823026215540594,5
4.8249814178044685,-62.83082013608828,5
4.829897343202448,-62.79423084995369,5
4.786850823185846,-62.759252962895474,5
4.828931772322505,-62.46157586416592,5
4.709593223919894,-62.617407821711346,5
4.655365738740431,-62.85445677082881,5
4.682688545996967,-62.77278664964433,5
4.722192318335763,-62.73875319536701,5
4.677279829205888,-62.794298383041564,5
4.653027053881814,-62.891437257244036,5
4.839612845823963,-63.160457706034755,5
4.782771667547849,-63.417630495777765,5
4.8314932673401945,-63.83963693645511,5
4.85276796397566,-64.24305822670176,5
4.810951918721678,-64.49659323113003,5
4.7992114905733905,-64.87108218690945,5
4.773968682714868,-65.27311854255026,5
4.759815885503601,-65.43724990807257,5
4.754326025588306,-65.46203334614827,5
4.732272229705286,-65.66188477462502,5
4.665662665167656,-66.02909420718784,5
4.635912777112713,-66.33609191362811,5
4.714116344272482,-66.4093701878284,5
4.776620521302113,-66.56750100563367,5
4.787430655692112,-66.67462790613573,5
4.788241390302486,-66.909156508448,5
4.7495423094828935,-67.08931664807147,5
4.734270604985822,-67.17346285692126,5
4.706406175897464,-67.29794312680103,5
4.699794063468358,-67.4169413018553,5
4.6866800726603834,-67.53069881313965,5
4.731204303703678,-67.59540661228327,5
4.76679028168794,-67.65726468887664,5
4.830564417724677,-67.62831885357139,5
4.863869849329588,-67.60064778874886,5
4.890489205308947,-67.57419535365099,5
4.911764717398434,-67.54890787995869,5
4.973937983016677,-67.43665437618009,5
4.984282886255592,-67.41742418602895,5
5.004395315115318,-67.13480183513092,5
4.953821065718464,-66.8646261301794,5
4.915206365188231,-66.7825082901668,5
4.90200960468334,-66.74804674899111,5
4.897484607119122,-66.75914273019858,5
4.93502181717846,-66.46147115817043,5
4.829717713746173,-66.35306835995117,5
4.831474572899931,-66.07328024133503,5
4.776267155413257,-65.80581394800531,5
4.8708611062093485,-65.46204714782142,5
4.790080803029817,-65.39765882504919,5
4.808025546780181,-65.29206631384564,5
4.875165208499494,-64.97092488051457,5
4.889680252603779,-65.06028502377721,5
4.9934257881424,-64.70531136321324,5
5.005680267424311,-64.45405036576551,5
5.017482159297841,-64.08173534422477,5
5.019085555772277,-63.94601621442169,5
4.89690563099432,-63.90435381228672,5
4.928536561473071,-64.04068557296424,5
5.018659922161869,-64.17101330462489,5
5.008182614255759,-64.42772094135708,5
5.144951101223641,-64.67312321475924,5
4.98565936140875,-64.95175785035924,5
4.85834548729343,-65.08600194402229,5
4.8625860747081155,-65.1262542712657,5
4.936438720717937,-65.38493308735023,5
4.883647504254009,-65.67625956878642,5
4.988001864955455,-65.69051704522693,5
4.913215813629899,-65.74818646357939,5
5.07687817697576,-65.97947548545163,5
5.215514532585767,-65.98037938176456,5
