RTT,RSS,TRUE
2.123928813559322,-53.0,2
2.1973493738596543,-51.99113634349493,2
2.072254946016638,-52.33728440988627,2
1.9213962173047292,-53.04354900079055,2
1.952145856061805,-52.371976018685494,2
1.9658574539033364,-52.10773617470296,2
1.9233023481222926,-52.2628866350601,2
2.0176857814884355,-52.05967319957187,2
2.01118236051555,-52.202300109636404,2
2.0248709571252816,-51.88300969797054,2
2.0630705686425483,-52.17950666539375,2
2.0640984637132958,-52.01862349765784,2
2.1132353008250426,-51.88247174955834,2
2.092045925522005,-51.89793893390152,2
2.1583595890109035,-51.78116301738779,2
2.0906365521686374,-51.55162400608306,2
2.1577298157407183,-51.48102991016437,2
2.0090415459289606,-51.80167893715735,2
1.9105178284109843,-51.826820987957746,2
1.7851792757151064,-51.97508546576801,2
1.7452136650073564,-51.473922655312656,2
1.8247102316514552,-51.665971797580134,2
1.9089105039472698,-51.5822801952575,2
1.9304936264062984,-51.76025136263045,2
2.0535344739277344,-51.790323067459155,2
2.043795837695627,-51.81660631429268,2
1.9907666382687654,-51.839583844386894,2
1.99915365168106,-51.73443058222483,2
2.0194959686640583,-51.76768229665321,2
1.9633137206826239,-51.67158225295608,2
1.8900845190442523,-51.58752612567404,2
1.8734037788791629,-51.63914536250313,2
1.9467104925945466,-51.68430030555322,2
1.9473844113480392,-51.72380192710211,2
1.8342890402675665,-51.88347591202106,2
1.8484717758160782,-52.023165900855126,2
1.9682057878525194,-51.895160356436875,2
2.0217084877181457,-51.783172097415054,2
2.110334954303655,-51.68519594404003,2
2.1012598367938073,-51.72457787542293,2
2.1785182485299788,-51.759032740278165,2
2.1483219004140435,-51.789177093143174,2
2.1669116888773665,-51.81555029227289,2
2.159177009612187,-51.83862417926151,2
2.1717622542226596,-51.73371621369505,2
2.1126669408817667,-51.64193202010498,2
1.9889053671804164,-51.56162975036932,2
1.9015200515078423,-51.49137298968754,2
1.8298361783193404,-51.6800935906263,2
1.7978045050530778,-51.72011200944998,2
1.912929237053345,-51.63003028430679,2
1.9322893824121103,-51.80140523595064,2
1.9409403916689427,-51.826248232077226,2
1.9934835890097287,-51.973077381564515,2
2.0490452369497225,-52.226632904633234,2
1.9604762443896433,-52.573563957759035,2
1.8401390773790152,-52.62690845801474,2
1.8510858432347943,-52.54848611323035,2
1.8233412965224867,-52.604967683953,2
1.8596212744626996,-52.65438375898621,2
1.9245103741408582,-52.69761818936968,2
2.0021833539190053,-52.735444261306895,2
2.02084977988914,-52.64344479021695,2
2.093909786494172,-52.68804761280732,2
2.077878853989565,-52.72707090103971,2
2.0546740337713287,-52.636118890108094,2
2.1090240290795346,-52.556544406341,2
