RTT,RSS,TRUE
22.966067567567567,-64.0,23
22.947466626725827,-66.03202624824021,23
22.976068213888674,-66.02078878657608,23
23.00445546214443,-66.56934518663734,23
22.864425026826023,-67.1441225585494,23
22.906370414487398,-67.53754792204728,23
22.957581486143628,-66.84246261591267,23
22.912250635400063,-67.43088149162543,23
22.842284495401888,-67.89226675703065,23
22.82945735778835,-68.26114182326926,23
22.739741711434366,-68.7319029502347,23
22.7861185420742,-68.60767594411001,23
23.031466551757315,-68.84192928642808,23
22.994285239081066,-68.86836147479463,23
23.181223777706276,-68.89027973542476,23
23.05757883035132,-68.90849406680944,23
22.954513802842655,-68.75799149772352,23
23.046056195564187,-68.46718265852176,23
22.983130664886584,-68.3899790819266,23
22.838177205771096,-68.65585269523649,23
22.94607997884698,-68.54760070034379,23
23.009004909489537,-68.62224595141241,23
22.967471260528324,-68.84951892527492,23
23.05153255255071,-68.8743379856528,23
22.935214994232496,-69.05997338385623,23
22.936284593532637,-69.05008384598717,23
22.936736650389946,-69.04182554954048,23
22.88669750291019,-69.03492923179844,23
22.966586661150895,-69.19404850235621,23
22.859475601684025,-69.32692989252297,23
22.92159475736399,-69.27302799474704,23
22.79542618695267,-69.06314207194062,23
22.945332392410766,-69.05273181739348,23
22.87300965816422,-69.20890752840369,23
22.94405821061982,-69.17446514058041,23
22.95734286263445,-68.98083260601486,23
22.912149941395164,-69.14886114412617,23
22.96060051148828,-69.12431866600733,23
23.01514188653453,-69.10382247901165,23
22.953321598796364,-69.0867054691794,23
23.012065517285116,-69.07241051263604,23
23.002828962112023,-69.06047233990948,23
22.964861049992447,-69.05050239101237,23
22.948814241594985,-69.04217616788524,23
22.891801991968208,-69.20009055753493,23
23.019551593199136,-68.8373663018306,23
23.040057049371452,-68.5344436362371,23
22.980595177836364,-68.61119891928246,23
23.05707926225134,-68.34556400118086,23
23.15695556231248,-68.453459462372,23
23.047322079826586,-68.7084342852689,23
23.034473243946998,-68.92137195426196,23
23.046363555501436,-69.09920304565563,23
23.01732473016829,-69.24771550609726,23
23.005051722773498,-69.3717430356526,23
22.977347654138526,-69.31045455949855,23
23.03896332276221,-69.42413843568649,23
23.048261248327165,-69.35421164255808,23
23.136485303495483,-69.13094567710706,23
23.089478066740547,-69.10935694452583,23
23.069610866270715,-69.09132749992875,23
23.02715000421802,-69.07627053114653,23
22.874102357815328,-69.22856382489432,23
22.842904902503765,-69.3557488503521,23
23.0162064233682,-69.29709730140249,23
23.106194208250372,-69.08324765498226,23
23.144226764203633,-69.06952279288944,23
23.092749927892903,-69.22292857171341,23
22.969378561842394,-69.3510426692382,23
23.001531092822717,-69.29316701826897,23
23.049184243147163,-69.2448332015802,23
23.069324433378945,-69.0396002250734,23
23.0610931081162,-68.86820356863994,23
23.074357611758295,-68.72506471085681,23
23.029156174984294,-68.60552484914754,23
23.072406917917277,-68.50569326771117,23
23.189992162295127,-68.4223207047051,23
23.09477151555626,-68.35269359710855,23
23.07184809645182,-68.2945457612083,23
23.062159712402014,-68.24598463413294,23
23.02400083873074,-68.2054296757872,23
23.024616723886652,-68.17156092632693,23
22.991390218810004,-68.30814389722349,23
23.028154888999598,-68.42220872703788,23
23.009628995369706,-68.35260008095894,23
23.03586334955271,-68.45933551523626,23
23.02963031108822,-68.54847370769241,23
23.02699597150013,-68.6229158777941,23
23.00913918895096,-68.52021707481452,23
23.001592174849705,-68.59931785529402,23
23.01514589666261,-68.66537745997502,23
23.0208742595054,-68.7205459595038,23
23.01809907418055,-68.43688324225519,23
23.039443154819875,-68.19998738799703,23
23.065207446975307,-68.33188374920749,23
23.025288937285907,-68.44203464060966,23
22.974353563488894,-68.53402519110963,23
22.952826170004638,-68.61084945711026,23
22.910241000471768,-68.67500787136541,23
22.97653711597672,-68.89345647802158,23
23.004556593572786,-68.91102207967418,23
22.96559121842902,-68.9256916783067,23
23.084802131353985,-68.93794273171756,23
23.090151611399897,-68.7833061278925,23
23.0473785454518,-68.654164128838,23
23.034497108653227,-68.54631349381847,23
23.046373641712314,-68.45624396137144,23
23.05139315529065,-68.54589185167377,23
22.985386284576336,-68.62075968683239,23
22.99155321605254,-68.51841637042598,23
23.01090301789117,-68.4329461768,23
23.0698886076999,-68.36156727043884,23
22.97126359701016,-68.4668243034448,23
23.019648547047133,-68.55472783547214,23
23.07358482966381,-68.29840319621678,23
23.04557296713697,-68.24920610211595,23
23.05105475713331,-68.37298787963317,23
23.053371588079123,-68.31149416895772,23
23.037030016084522,-68.42500664666642,23
22.979315828500138,-68.519804565958,23
22.95492342822632,-68.59897335588676,23
22.97867835431275,-68.66508975744516,23
23.022782329841764,-68.72030568987216,23
22.990614928094224,-68.76641829010326,23
22.977019655042042,-68.80492840496703,23
22.97127373092874,-68.83708943989865,23
22.934781103718862,-68.86394815407108,23
22.986908777542407,-67.73230376312503,23
23.008940086280624,-67.94130611915712,23
22.933957059971593,-68.28071855798055,23
22.953073699017143,-68.56417279694723,23
22.961153180527774,-68.80089454429009,23
22.99805470682772,-68.83372063316828,23
23.047714978790417,-68.8611347552714,23
23.03463929928268,-68.88402916993874,23
23.012369575074363,-68.9031490316286,23
22.952149905428573,-68.91911664278402,23
22.94344198671074,-69.09731956055154,23
23.05869754908583,-69.08127469360973,23
23.056601747738615,-69.06787510942219,23
23.0557159754962,-68.89181683353155,23
22.953726483412613,-68.90965275984988,23
22.944108313706913,-68.92454811530105,23
22.889813072405964,-68.93698770548869,23
22.967903429547064,-68.94737640715773,23
22.831741546966715,-69.12092019826444,23
22.85906563587313,-69.10098434486834,23
22.93816489066874,-69.2492031251776,23
22.93753134164867,-69.37298539349626,23
23.106429671655537,-69.31149209270487,23
23.05945455442642,-69.26013706035013,23
23.056921689473047,-69.38211667425894,23
23.089337999682648,-69.48398577118958,23
23.120359232212902,-69.40419207651554,23
23.11614932631937,-69.33755379691513,23
23.012754918010234,-69.4467698797289,23
22.969056169069802,-69.53797974152482,23
22.900357066863048,-69.6141520292914,23
22.837257825528706,-69.67776595556374,23
22.776525316770787,-69.7308919904307,23
22.81898557380564,-69.77525925002416,23
22.955289562707637,-69.64744392244211,23
23.02964066194035,-69.54070123341857,23
23.061064508470817,-69.45155698229063,23
23.12515308843456,-69.37710975239733,23
23.10085464755061,-68.32572936318685,23
23.107905882962196,-68.43689491499492,23
23.09414262459075,-68.52973284101877,23
23.105069104735964,-68.60726477756052,23
23.07620028310886,-68.67201419023448,23
23.080742528099513,-68.56122065392783,23
23.13346983257442,-68.46869341000864,23
23.139011168205926,-68.39142093408017,23
23.174839969187744,-68.49175605767618,23
23.10568833317748,-68.57554914492756,23
23.109948798223474,-68.6455274458403,23
23.12329662043512,-68.53910072219821,23
23.117390787947347,-68.61508819628864,23
23.114894739124324,-68.6785477787187,23
23.12538697941328,-68.56667706371039,23
23.129821433671566,-68.63811808559946,23
23.137469204087193,-68.6977807796385,23
23.15744486964605,-68.74760701344468,23
23.18263081304911,-68.78921850309149,23
23.142467869281084,-68.82396959580629,23
23.10874994802081,-68.85299135049766,23
23.07775595956394,-68.71236049845027,23
23.04733585897304,-68.59491515295699,23
23.000992263993293,-68.49683276934613,23
23.048956511820837,-68.4149210176766,23
23.05248478291601,-68.34651388058876,23
23.087462779650167,-68.28938488127943,23
23.153053490338262,-68.24167461739432,23
23.113223868850003,-68.36669809462278,23
23.113133626947487,-68.30624136729386,23
23.096352085195765,-68.25575201076103,23
23.12274631587199,-67.38924746415347,23
23.066350642433743,-67.65480877543926,23
23.025772098920516,-67.71171971128983,23
23.110237057967705,-67.7592478633703,23
23.213486405397475,-67.79894015109012,23
23.076410577965557,-67.99695630894867,23
23.165125775053173,-68.16232596812635,23
23.169133679234108,-68.30043148674814,23
23.10327661927396,-68.41576784511419,23
23.097959693312838,-68.51208894577616,23
23.140746517962217,-68.592529793434,23
23.14208659610459,-68.6597085312956,23
23.125332208018364,-68.715811654921,23
23.067443547297163,-68.76266517704298,23
23.07704156973986,-68.8017940595967,23
23.081098090589556,-68.83447184731813,23
23.066069142110408,-68.86176211835769,23
23.110524851593983,-68.88455310102034,23
23.044441944875473,-68.90358658331799,23
23.050576740394696,-68.91948205626608,23
23.086656362045286,-68.9327568767268,23
23.05109753680322,-68.94384310604755,23
23.104197232603237,-68.9531015725493,23
23.00770346937626,-68.96083361556266,23
22.96692121816432,-68.96729089324998,23
23.01781327833104,-69.1375514258036,23
22.9377072375494,-69.11487361764082,23
