RTT,RSS,TRUE
14.817454237288135,-66.0,15
15.024987040365858,-66.0,15
15.246540590573687,-64.96436240381269,15
14.896091803563161,-65.77939227896344,15
14.956704417078441,-66.05401596631127,15
14.91833383066116,-66.43922577803768,15
14.814248713582474,-66.54026185018675,15
14.788078634829253,-66.78556550979378,15
14.900010131176323,-66.8197823398851,15
15.014837736677595,-66.69391613720164,15
14.962600297977627,-66.59038920952304,15
15.061385815873214,-66.3581347905476,15
15.084819005893168,-66.16293221881244,15
15.013488146695202,-66.13979046729544,15
14.938972364789802,-66.12011032284867,15
14.978840089580958,-66.10331175559281,15
14.874069862189643,-66.2281088398635,15
14.931083238341548,-66.05780888343104,15
15.044920039961527,-65.91152229431918,15
14.824541758780775,-66.06174583710254,15
14.975409382368262,-65.91543222981528,15
15.081927008307153,-65.9270730049907,15
14.88590103363415,-66.07463840498323,15
14.979289706533274,-65.9269294785215,15
14.986054140481265,-65.66219578642693,15
14.999139370640053,-65.5712505023075,15
14.931476011891494,-65.21820817757698,15
15.031275957737112,-65.32553063001623,15
15.027063044064398,-65.41810696179354,15
15.19296368852231,-64.94899399931411,15
15.03225974462592,-64.81876099990635,15
14.999878447734812,-64.98085610063806,15
15.220786815864045,-64.84626434692997,15
15.126070820627081,-64.5929306706763,15
15.020712843603004,-64.92320676189564,15
14.811894986393582,-64.93374343962785,15
14.758675179858193,-65.08004084071406,15
14.940998142856765,-65.06905882141216,15
15.105974658715548,-64.64797112992112,15
15.02454067777458,-64.55906727559143,15
15.056496014762994,-64.3451587957754,15
15.110440508115973,-64.29780216903102,15
15.152472472873933,-64.11974095937254,15
15.160582309033579,-63.96611038617077,15
15.122793791784593,-63.833558385172324,15
15.158926304392436,-63.71919285354901,15
15.149627195651211,-62.93451107893763,15
15.145246544288412,-63.21789908634675,15
15.119557411770662,-63.599607126608575,15
15.124761315643752,-63.38013891033175,15
15.034355551444042,-63.87678853909546,15
15.042998786229337,-64.30529712706485,15
14.879412712277574,-64.67501374723673,15
15.111049849769065,-64.58240102115306,15
14.956990618983061,-64.91409858750843,15
15.00258036365139,-64.92588436683653,15
14.858296570484088,-65.07325434591638,15
14.880817254561661,-65.33760619987737,15
14.94845761842737,-65.42848743539004,15
14.942247704781858,-65.36969843867162,15
14.966701971064236,-65.45617657768676,15
14.951779257787607,-65.53078981047288,15
15.037107541364879,-65.32076359409939,15
14.93220958938896,-65.41395565137383,15
14.849708291698832,-65.35716043500501,15
14.778430307979933,-65.4453588011085,15
14.936992139489009,-65.52145624452375,15
14.880383006179322,-65.58711302655686,15
14.990256158569787,-65.6437616186254,15
15.075834254171786,-65.69263795531734,15
15.120543549732822,-65.59760719035829,15
15.101876000720395,-65.37841355222182,15
15.07827407135779,-65.32649475534532,15
15.01006882328097,-65.4189004891746,15
15.030310463358688,-65.63582925355784,15
14.985010785810976,-65.5485927112845,15
14.891142954074205,-65.61052633701851,15
14.870278906822207,-65.52676138549892,15
14.957278823107263,-65.59169029551494,15
15.002730932594064,-65.64771088058075,15
